Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Height - Overall","Length - Overall","Width - Overall","Ventilation","Mounting Type"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-456-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-456F.jpg,1798-1225-6-ND,SMS-456F,Leader Tech Inc.,RF SHIELD 0.835"" X 1.543"" SMD,201,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.286"" (7.26mm)","1.543"" (39.19mm)","0.835"" (21.21mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-304.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-304.jpg,1798-1203-2-ND,SMS-304,Leader Tech Inc.,RF SHIELD 1.26"" X 1.26"" SMD,450,0,"2.04751","0","225","Tape & Reel (TR)","-","Active","Cover","0.236"" (6.00mm)","1.260"" (32.00mm)","1.260"" (32.00mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-304.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-304.jpg,1798-1203-1-ND,SMS-304,Leader Tech Inc.,RF SHIELD 1.26"" X 1.26"" SMD,674,0,"2.91000","0","1","Cut Tape (CT)","-","Active","Cover","0.236"" (6.00mm)","1.260"" (32.00mm)","1.260"" (32.00mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-304.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-304.jpg,1798-1203-6-ND,SMS-304,Leader Tech Inc.,RF SHIELD 1.26"" X 1.26"" SMD,674,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cover","0.236"" (6.00mm)","1.260"" (32.00mm)","1.260"" (32.00mm)","Non-Vented","Surface Mount"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/BMI-S-107.jpg,903-1012-2-ND,BMI-S-107,Laird Technologies EMI,RF SHIELD 1.747""X1.747"" SLDR 1PC,720,0,"3.20150","0","120","Tape & Reel (TR)","SMT 1 Piece","Active","Shield, 1-Piece","0.384"" (9.75mm)","1.747"" (44.37mm)","1.747"" (44.37mm)","Vent Holes in Pattern","Solder"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/BMI-S-107.jpg,903-1012-1-ND,BMI-S-107,Laird Technologies EMI,RF SHIELD 1.747""X1.747"" SLDR 1PC,831,0,"4.50000","0","1","Cut Tape (CT)","SMT 1 Piece","Active","Shield, 1-Piece","0.384"" (9.75mm)","1.747"" (44.37mm)","1.747"" (44.37mm)","Vent Holes in Pattern","Solder"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,//media.digikey.com/photos/Laird%20Tech%20Photos/BMI-S-107.jpg,903-1012-6-ND,BMI-S-107,Laird Technologies EMI,RF SHIELD 1.747""X1.747"" SLDR 1PC,831,0,"Digi-Reel","0","1","Digi-Reel®","SMT 1 Piece","Active","Shield, 1-Piece","0.384"" (9.75mm)","1.747"" (44.37mm)","1.747"" (44.37mm)","Vent Holes in Pattern","Solder"
https://katalog.we-online.de/pbs/datasheet/36003500.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/36003500.jpg,732-2497-ND,36003500,Wurth Electronics Inc.,RF SHIELD 2.039X2.039"" SLDR/SNAP,41,0,"6.16000","0","1","Bulk","WE-SHC","Active","Cover","0.118"" (3.00mm)","2.039"" (51.80mm)","2.039"" (51.80mm)","Non-Vented","Solder and Snap On"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_44-CBSA.jpg,1798-1027-ND,44-CBSA-1.0X1.5X0.4,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" THROUGH HOLE,81,0,"10.34000","0","1","Bulk","-","Active","Shield, 2-Piece","0.400"" (10.16mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-405.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-405C.jpg,1798-1214-ND,SMS-405C,Leader Tech Inc.,RF SHIELD 1.022"" X 1.522"" SMD,930,0,"0.74000","0","1","Bulk","-","Active","Cover","0.079"" (2.01mm)","1.522"" (38.66mm)","1.022"" (25.96mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-406.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-406C.jpg,1798-1216-ND,SMS-406C,Leader Tech Inc.,RF SHIELD 1.348"" X 1.472"" SMD,335,0,"0.88000","0","1","Bulk","-","Active","Cover","0.079"" (2.01mm)","1.472"" (37.39mm)","1.348"" (34.24mm)","Non-Vented","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-458-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-458C.jpg,1798-1228-ND,SMS-458C,Leader Tech Inc.,RF SHIELD 1.094"" X 1.564"" SMD,179,0,"0.88000","0","1","Bulk","-","Active","Cover","0.118"" (3.00mm)","1.564"" (39.73mm)","1.094"" (27.79mm)","Non-Vented","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-452-REV-B.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-452C.jpg,1798-1222-ND,SMS-452C,Leader Tech Inc.,RF SHIELD 1.058"" X 1.058"" SMD,477,0,"0.92000","0","1","Bulk","-","Active","Cover","0.060"" (1.52mm)","1.058"" (26.87mm)","1.058"" (26.87mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-407.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-407C.jpg,1798-1218-ND,SMS-407C,Leader Tech Inc.,RF SHIELD SURFACE MOUNT,478,0,"0.98000","0","1","Bulk","-","Active","Cover","0.079"" (2.01mm)","-","-","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-207.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-207C.jpg,1798-1190-ND,SMS-207C,Leader Tech Inc.,RF SHIELD 1.769"" X 1.769"" SMD,255,0,"0.98000","0","1","Bulk","-","Active","Cover","0.079"" (2.01mm)","1.769"" (44.93mm)","1.769"" (44.93mm)","Vented","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-452-REV-B.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-452F.jpg,1798-1223-2-ND,SMS-452F,Leader Tech Inc.,RF SHIELD 1.034"" X 1.034"" SMD,300,0,"1.32000","0","300","Tape & Reel (TR)","-","Active","Frame","0.070"" (1.78mm)","1.034"" (26.26mm)","1.034"" (26.26mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-452-REV-B.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-452F.jpg,1798-1223-1-ND,SMS-452F,Leader Tech Inc.,RF SHIELD 1.034"" X 1.034"" SMD,514,0,"2.11000","0","1","Cut Tape (CT)","-","Active","Frame","0.070"" (1.78mm)","1.034"" (26.26mm)","1.034"" (26.26mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-452-REV-B.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-452F.jpg,1798-1223-6-ND,SMS-452F,Leader Tech Inc.,RF SHIELD 1.034"" X 1.034"" SMD,514,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.070"" (1.78mm)","1.034"" (26.26mm)","1.034"" (26.26mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-403.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-403F.jpg,1798-1211-2-ND,SMS-403F,Leader Tech Inc.,RF SHIELD 1.034"" X 1.034"" SMD,600,0,"1.36000","0","300","Tape & Reel (TR)","-","Active","Frame","0.200"" (5.08mm)","1.034"" (26.26mm)","1.034"" (26.26mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-403.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-403F.jpg,1798-1211-1-ND,SMS-403F,Leader Tech Inc.,RF SHIELD 1.034"" X 1.034"" SMD,632,0,"2.17000","0","1","Cut Tape (CT)","-","Active","Frame","0.200"" (5.08mm)","1.034"" (26.26mm)","1.034"" (26.26mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-403.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-403F.jpg,1798-1211-6-ND,SMS-403F,Leader Tech Inc.,RF SHIELD 1.034"" X 1.034"" SMD,632,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.200"" (5.08mm)","1.034"" (26.26mm)","1.034"" (26.26mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-306.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-306.jpg,1798-1205-2-ND,SMS-306,Leader Tech Inc.,RF SHIELD 1.326"" X 1.45"" SMD,600,0,"1.58000","0","300","Tape & Reel (TR)","-","Active","Cover","0.200"" (5.08mm)","1.450"" (36.83mm)","1.326"" (33.68mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-306.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-306.jpg,1798-1205-1-ND,SMS-306,Leader Tech Inc.,RF SHIELD 1.326"" X 1.45"" SMD,621,0,"2.97000","0","1","Cut Tape (CT)","-","Active","Cover","0.200"" (5.08mm)","1.450"" (36.83mm)","1.326"" (33.68mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-306.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-306.jpg,1798-1205-6-ND,SMS-306,Leader Tech Inc.,RF SHIELD 1.326"" X 1.45"" SMD,621,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cover","0.200"" (5.08mm)","1.450"" (36.83mm)","1.326"" (33.68mm)","Non-Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-405.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-405F.jpg,1798-1215-2-ND,SMS-405F,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" SMD,500,0,"1.74000","0","250","Tape & Reel (TR)","-","Active","Frame","0.236"" (6.00mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-405.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-405F.jpg,1798-1215-1-ND,SMS-405F,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" SMD,537,0,"2.78000","0","1","Cut Tape (CT)","-","Active","Frame","0.236"" (6.00mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-405.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-405F.jpg,1798-1215-6-ND,SMS-405F,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" SMD,537,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.236"" (6.00mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","-","Surface Mount"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/BMI-S-104.jpg,903-1009-2-ND,BMI-S-104,Laird Technologies EMI,RF SHIELD 1.26""X1.26"" SOLDER 1PC,450,0,"2.07778","0","225","Tape & Reel (TR)","SMT 1 Piece","Active","Shield, 1-Piece","0.236"" (6.00mm)","1.260"" (32.00mm)","1.260"" (32.00mm)","Vent Holes in Pattern","Solder"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/BMI-S-104.jpg,903-1009-1-ND,BMI-S-104,Laird Technologies EMI,RF SHIELD 1.26""X1.26"" SOLDER 1PC,584,0,"2.95000","0","1","Cut Tape (CT)","SMT 1 Piece","Active","Shield, 1-Piece","0.236"" (6.00mm)","1.260"" (32.00mm)","1.260"" (32.00mm)","Vent Holes in Pattern","Solder"
https://assets.lairdtech.com/home/brandworld/files/EMI-CAT-Essentials%201213.pdf,//media.digikey.com/Photos/Laird%20Tech%20Photos/BMI-S-104.jpg,903-1009-6-ND,BMI-S-104,Laird Technologies EMI,RF SHIELD 1.26""X1.26"" SOLDER 1PC,584,0,"Digi-Reel","0","1","Digi-Reel®","SMT 1 Piece","Active","Shield, 1-Piece","0.236"" (6.00mm)","1.260"" (32.00mm)","1.260"" (32.00mm)","Vent Holes in Pattern","Solder"
https://katalog.we-online.de/pbs/datasheet/36503305.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/36503305.jpg,732-2493-ND,36503305,Wurth Electronics Inc.,RF SHIELD 1.22"" X 1.22"" T/H,56,0,"4.95000","0","1","Tray","WE-SHC","Active","Frame","0.118"" (3.00mm)","1.220"" (31.00mm)","1.220"" (31.00mm)","-","Through Hole"
https://katalog.we-online.de/pbs/datasheet/36503605.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/36503605.jpg,732-2499-ND,36503605,Wurth Electronics Inc.,RF SHIELD 2.402"" X 2.402"" T/H,59,0,"7.48000","0","1","Tray","WE-SHC","Active","Frame","0.118"" (3.00mm)","2.402"" (61.00mm)","2.402"" (61.00mm)","-","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_84-CBSA.jpg,1798-1033-ND,84-CBSA-1.0X1.5X0.8,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" THROUGH HOLE,89,0,"10.45000","0","1","Bulk","-","Active","Shield, 2-Piece","0.800"" (20.32mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_24-CBSA.jpg,1798-1023-ND,24-CBSA-1.0X1.0X0.2,Leader Tech Inc.,RF SHIELD 1"" X 1"" THROUGH HOLE,54,0,"11.42000","0","1","Bulk","-","Active","Shield, 2-Piece","0.200"" (5.08mm)","1.000"" (25.40mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_54-CBSA.jpg,1798-1029-ND,54-CBSA-1.0X1.0X0.5,Leader Tech Inc.,RF SHIELD 1"" X 1"" THROUGH HOLE,36,0,"12.36000","0","1","Bulk","-","Active","Shield, 2-Piece","0.500"" (12.70mm)","1.000"" (25.40mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://leadertechinc.com/wp-content/uploads/2015/10/1-82.jpg,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_14R-CBSA.jpg,1798-1021-ND,14R-CBSA-1.0X1.5X0.13,Leader Tech Inc.,RF SHIELD 1"" X 1.5"" THROUGH HOLE,27,0,"12.93000","0","1","Bulk","-","Active","Shield, 2-Piece","0.130"" (3.30mm)","1.500"" (38.10mm)","1.000"" (25.40mm)","Non-Vented","Through Hole"
https://www.leadertechinc.com/assets/files/catalogs/cbs.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_44-CBSA.jpg,1798-1025-ND,44-CBSA-0.5X1.0X0.4,Leader Tech Inc.,RF SHIELD 0.5"" X 1"" THROUGH HOLE,73,0,"12.96000","0","1","Bulk","-","Active","Shield, 2-Piece","0.400"" (10.16mm)","1.000"" (25.40mm)","0.500"" (12.70mm)","Non-Vented","Through Hole"
https://leadertechinc.com/wp-content/uploads/2016/04/SMS-252-REV-B.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-252C.jpg,1798-1194-ND,SMS-252C,Leader Tech Inc.,RF SHIELD SURFACE MOUNT,599,0,"0.92000","0","1","Bulk","-","Active","Cover","0.079"" (2.01mm)","-","-","Vented","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/03/SMS-459-REV-A.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-459C.jpg,1798-1230-ND,SMS-459C,Leader Tech Inc.,RF SHIELD 1.094"" X 1.647"" SMD,319,0,"1.23000","0","1","Bulk","-","Active","Cover","0.118"" (3.00mm)","1.647"" (41.83mm)","1.094"" (27.79mm)","Non-Vented","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/04/SMS-252-REV-B.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-452F.jpg,1798-1195-2-ND,SMS-252F,Leader Tech Inc.,RF SHIELD 1.034"" X 1.034"" SMD,300,0,"1.32000","0","300","Tape & Reel (TR)","-","Active","Frame","0.070"" (1.78mm)","1.034"" (26.26mm)","1.034"" (26.26mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/04/SMS-252-REV-B.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-452F.jpg,1798-1195-1-ND,SMS-252F,Leader Tech Inc.,RF SHIELD 1.034"" X 1.034"" SMD,584,0,"2.11000","0","1","Cut Tape (CT)","-","Active","Frame","0.070"" (1.78mm)","1.034"" (26.26mm)","1.034"" (26.26mm)","-","Surface Mount"
https://leadertechinc.com/wp-content/uploads/2016/04/SMS-252-REV-B.pdf,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-452F.jpg,1798-1195-6-ND,SMS-252F,Leader Tech Inc.,RF SHIELD 1.034"" X 1.034"" SMD,584,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.070"" (1.78mm)","1.034"" (26.26mm)","1.034"" (26.26mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-406.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-406F.jpg,1798-1217-2-ND,SMS-406F,Leader Tech Inc.,RF SHIELD 1.362"" X 1.45"" SMD,300,0,"1.86000","0","300","Tape & Reel (TR)","-","Active","Frame","0.200"" (5.08mm)","1.450"" (36.83mm)","1.362"" (34.59mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-406.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-406F.jpg,1798-1217-1-ND,SMS-406F,Leader Tech Inc.,RF SHIELD 1.362"" X 1.45"" SMD,483,0,"2.97000","0","1","Cut Tape (CT)","-","Active","Frame","0.200"" (5.08mm)","1.450"" (36.83mm)","1.362"" (34.59mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-406.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-406F.jpg,1798-1217-6-ND,SMS-406F,Leader Tech Inc.,RF SHIELD 1.362"" X 1.45"" SMD,483,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Frame","0.200"" (5.08mm)","1.450"" (36.83mm)","1.362"" (34.59mm)","-","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-104.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-104.jpg,1798-1174-2-ND,SMS-104,Leader Tech Inc.,RF SHIELD 1.26"" X 1.26"" SMD 1PC,225,0,"2.04751","0","225","Tape & Reel (TR)","-","Active","Cover","0.236"" (6.00mm)","1.260"" (32.00mm)","1.260"" (32.00mm)","Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-104.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-104.jpg,1798-1174-1-ND,SMS-104,Leader Tech Inc.,RF SHIELD 1.26"" X 1.26"" SMD 1PC,433,0,"2.91000","0","1","Cut Tape (CT)","-","Active","Cover","0.236"" (6.00mm)","1.260"" (32.00mm)","1.260"" (32.00mm)","Vented","Surface Mount"
https://www.leadertechinc.com/assets/files/EngineeringDrawings/SMS-104.PDF,//media.digikey.com/Photos/Leader-Tech-Inc/MFG_SMS-104.jpg,1798-1174-6-ND,SMS-104,Leader Tech Inc.,RF SHIELD 1.26"" X 1.26"" SMD 1PC,433,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Cover","0.236"" (6.00mm)","1.260"" (32.00mm)","1.260"" (32.00mm)","Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/36003160S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11644-2-ND,36003160S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET COVER,500,0,"0.83300","0","500","Tape & Reel (TR)","WE-SHC","Active","Cover","0.079"" (2.00mm)","-","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36003160S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11644-1-ND,36003160S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET COVER ;,958,0,"1.11000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-"
https://katalog.we-online.de/pbs/datasheet/36003160S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11644-6-ND,36003160S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET COVER ;,958,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-"
https://katalog.we-online.de/pbs/datasheet/3600637250S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11650-ND,3600637250S,Wurth Electronics Inc.,RF SHIELD 1.018""X1.518"" SNAP FIT,61,0,"1.39000","0","1","Tray","WE-SHC","Active","Cover","0.079"" (2.00mm)","1.518"" (38.56mm)","1.018"" (25.86mm)","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/3600536330S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36005260S.jpg,732-11649-ND,3600536330S,Wurth Electronics Inc.,RF SHIELD 1.468"" SNAP FIT,58,0,"1.41000","0","1","Tray","WE-SHC","Active","Cover","0.079"" (2.00mm)","1.468"" (37.29mm)","-","Vent Holes in Pattern","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36503205S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/36503205.jpg,732-11659-ND,36503205S,Wurth Electronics Inc.,RF SHIELD 0.787"" X 0.787"" T/H,241,0,"1.49000","0","1","Tray","WE-SHC","Active","Frame","0.118"" (3.00mm)","0.787"" (20.00mm)","0.787"" (20.00mm)","-","Through Hole"
https://katalog.we-online.de/pbs/datasheet/36503255S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/36503305.jpg,732-11660-ND,36503255S,Wurth Electronics Inc.,RF SHIELD 0.984"" THROUGH HOLE,92,0,"1.54000","0","1","Tray","WE-SHC","Active","Frame","0.118"" (3.00mm)","0.984"" (25.00mm)","-","-","Through Hole"
https://katalog.we-online.de/pbs/datasheet/36103505S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36103205S.jpg,732-11655-ND,36103505S,Wurth Electronics Inc.,RF SHIELD 1.969"" SURFACE MOUNT,344,0,"1.80000","0","1","Tray","WE-SHC","Active","Frame","0.118"" (3.00mm)","1.969"" (50.00mm)","-","-","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/36003500S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36003500S.jpg,732-11647-ND,36003500S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET COVER,308,0,"1.80000","0","1","Tray","WE-SHC","Active","Cover","0.079"" (2.00mm)","-","-","Non-Vented","Snap Fit"
https://katalog.we-online.de/pbs/datasheet/36503605S.pdf,//media.digikey.com/photos/Wurth%20Electronics%20Photos/36503605.jpg,732-11662-ND,36503605S,Wurth Electronics Inc.,RF SHIELD 2.362"" THROUGH HOLE,358,0,"2.07000","0","1","Tray","WE-SHC","Active","Frame","0.118"" (3.00mm)","2.362"" (60.00mm)","-","-","Through Hole"
https://katalog.we-online.de/pbs/datasheet/36103605S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36103205S.jpg,732-11656-ND,36103605S,Wurth Electronics Inc.,RF SHIELD 2.362"" SURFACE MOUNT,240,0,"2.07000","0","1","Tray","WE-SHC","Active","Frame","0.118"" (3.00mm)","2.362"" (60.00mm)","-","-","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/36003600S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36003600S.jpg,732-11648-ND,36003600S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET COVER,239,0,"2.07000","0","1","Tray","WE-SHC","Active","Cover","0.079"" (2.00mm)","-","-","Non-Vented","Snap Fit"
//media.digikey.com/pdf/Data%20Sheets/Leader%20Tech%20PDFs/Vent_Panel_Brochure.pdf,-,1798-1303-ND,9100-0002-94,Leader Tech Inc.,EMI VENT PANEL - 4"" X 4"",25,0,"70.06000","0","1","-","-","Active","Shield, 1-Piece","0.725"" (18.42mm)","4.000"" (101.60mm)","4.000"" (101.60mm)","Vent Holes in Pattern","-"
https://katalog.we-online.de/pbs/datasheet/3610213126S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36103205S.jpg,732-11651-2-ND,3610213126S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET FRAME,0,0,"0.77200","0","950","Tape & Reel (TR)","WE-SHC","Active","Frame","0.100"" (2.54mm)","0.522"" (13.26mm)","-","-","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/3610213126S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36103205S.jpg,732-11651-1-ND,3610213126S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET FRAME,780,0,"1.03000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-"
https://katalog.we-online.de/pbs/datasheet/3610213126S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36103205S.jpg,732-11651-6-ND,3610213126S,Wurth Electronics Inc.,WE-SHC SHIELDING CABINET FRAME,780,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-"
https://katalog.we-online.de/pbs/datasheet/36003200S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36003200S.jpg,732-11539-2-ND,36003200S,Wurth Electronics Inc.,RF SHIELD 0.823"" X 0.823"" SMD,0,0,"1.07200","0","400","Tape & Reel (TR)","*","Active","Cover","0.118"" (3.00mm)","0.823"" (20.90mm)","0.823"" (20.90mm)","Non-Vented","Surface Mount"
https://katalog.we-online.de/pbs/datasheet/36003200S.pdf,//media.digikey.com/Photos/Wurth%20Electronics%20Photos/MFG_36003200S.jpg,732-11539-1-ND,36003200S,Wurth Electronics Inc.,RF SHIELD 0.823"" X 0.823"" SMD,0,0,"1.37000","0","1","Cut Tape (CT)","*","Active","Cover","0.118"" (3.00mm)","0.823"" (20.90mm)","0.823"" (20.90mm)","Non-Vented","Surface Mount"
