Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","P1dB","Gain","Noise Figure","RF Type","Voltage - Supply","Current - Supply","Test Frequency","Package / Case","Supplier Device Package"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC8500PM5E.pdf,//media.digikey.com/renders/Analog%20Devices%20Renders/505;CG-32-2;CG;32.jpg,HMC8500PM5E-ND,HMC8500PM5E,Analog Devices Inc.,IC AMP GP 10MHZ-2.8GHZ 32LFCSP,69,401,"129.17000","0","1","Strip","-","Active","10MHz ~ 2.8GHz","-","15dB","4.5dB","General Purpose","24V ~ 32V","100mA","1.3GHz ~ 2.8GHz","32-LFQFN Exposed Pad, CSP","32-LFCSP-CAV (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc460lc5.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1758-2-ND,HMC460LC5TR,Analog Devices Inc.,IC RF AMP GP 0HZ-20GHZ 32CSMT,300,1500,"132.77460","0","100","Tape & Reel (TR)","-","Active","0Hz ~ 20GHz","16dBm","14dB","2.5dB","General Purpose","8V","75mA","10GHz","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc460lc5.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1758-1-ND,HMC460LC5TR,Analog Devices Inc.,IC RF AMP GP 0HZ-20GHZ 32CSMT,491,1500,"164.31000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 20GHz","16dBm","14dB","2.5dB","General Purpose","8V","75mA","10GHz","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc460lc5.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1758-6-ND,HMC460LC5TR,Analog Devices Inc.,IC RF AMP GP 0HZ-20GHZ 32CSMT,491,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 20GHz","16dBm","14dB","2.5dB","General Purpose","8V","75mA","10GHz","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1049lp5e.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-1667-ND,HMC1049LP5E,Analog Devices Inc.,IC RF AMP GP 300MHZ-20GHZ 32QFN,84,475,"134.39000","0","1","Strip","-","Active","300MHz ~ 20GHz","14.5dBm","15dB","1.8dB","General Purpose","7V","70mA","-","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc637a.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-2829-ND,HMC637ALP5E,Analog Devices Inc.,IC RF AMP VSAT 0HZ-6GHZ 32QFN,274,0,"142.84000","0","1","Strip","-","Active","0Hz ~ 6GHz","29dBm","13dB","5dB","VSAT","12V","400mA","-","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc462.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-2971-ND,HMC462LP5E,Analog Devices Inc.,IC RF AMP GP 2GHZ-20GHZ 32QFN,630,0,"149.50000","0","1","Strip","-","Active","2GHz ~ 20GHz","14dBm","13dB","2.5dB","General Purpose","5V","66mA","10GHz","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC7950.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;EP-16-2;;16.jpg,1127-3568-ND,HMC7950LS6,Analog Devices Inc.,IC RF AMP 2GHZ-28GHZ 16LCC-HS,128,281,"151.22000","0","1","Strip","-","Active","2GHz ~ 28GHz","16dBm","15dB","3dB","-","5V","64mA","-","16-CLCC Exposed Pad","16-LCC-HS (6x6)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc460lc5.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-3226-ND,HMC460LC5,Analog Devices Inc.,IC RF AMP GP 0HZ-20GHZ 32CSMT,577,50,"156.48000","0","1","Strip","-","Active","0Hz ~ 20GHz","16dBm","14dB","2.5dB","General Purpose","8V","75mA","10GHz","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc637bpm5e.pdf,//media.digikey.com/renders/Analog%20Devices%20Renders/505;CG-32-2;CG;32.jpg,HMC637BPM5E-ND,HMC637BPM5E,Analog Devices Inc.,IC AMP GP 0HZ-7.5GHZ 32LFCSP-CAV,52,429,"159.98000","0","1","Strip","-","Active","0Hz ~ 7.5GHz","28dBm","15.5dB","3.5dB","General Purpose","8V ~ 13V","345mA","-","32-LFQFN Exposed Pad, CSP","32-LFCSP-CAV (5x5)"
https://www.wolfspeed.com/downloads/dl/file/id/406/product/125/cmpa0060002f.pdf,//media.digikey.com/photos/Cree%20Photos/cmpa0060002f.jpg,CMPA0060002F-ND,CMPA0060002F,Cree/Wolfspeed,IC RF AMP 20MHZ-6GHZ 780019,103,0,"163.29000","0","1","Tray","GaN","Active","20MHz ~ 6GHz","-","18.8dB","-","-","2V ~ 28V","-","500MHz","780019","780019"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc463lp5.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;32QFN-1-5x5;;32.jpg,1127-2972-ND,HMC463LP5E,Analog Devices Inc.,IC RF AMP GP 2GHZ-20GHZ 32QFN,198,0,"163.52000","0","1","Strip","-","Active","2GHz ~ 20GHz","16dBm","12dB","3dB","General Purpose","5V","60mA","6GHz ~ 18GHz","32-VFQFN Exposed Pad","32-QFN (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC907APM5E.pdf,//media.digikey.com/renders/Analog%20Devices%20Renders/505;CG-32-2;CG;32.jpg,1127-3686-ND,HMC907APM5E,Analog Devices Inc.,IC AMP 200MHZ-22GHZ 32LFCSP-CAV,102,0,"176.31000","0","1","Strip","-","Active","200MHz ~ 22GHz","28dBm","14dB","6dB","-","10V","350mA","18GHz ~ 22GHz","32-LFQFN Exposed Pad, CSP","32-LFCSP-CAV (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc462chips.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC462.jpg,1127-2585-ND,HMC462-SX,Analog Devices Inc.,IC RF AMP GP 2GHZ-20GHZ DIE,64,24,"189.36500","0","2","Tray","-","Active","2GHz ~ 20GHz","14.5dBm","15dB","2.5dB","General Purpose","5V","63mA","-","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC797APM5E.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-3599-ND,HMC797APM5E,Analog Devices Inc.,IC RF AMP VSAT 0HZ-22GHZ 32LCC,287,0,"209.53000","0","1","Strip","-","Active","0Hz ~ 22GHz","28dBm","13.5dB","6dB","VSAT","10V","400mA","22GHz","32-LFQFN Exposed Pad","32-LCC (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC994ACHIPS.pdf,-,1127-3620-ND,HMC994A,Analog Devices Inc.,IC RF AMP VSAT 0HZ-30GHZ DIE,20,0,"210.73700","0","10","Tray","-","Active","0Hz ~ 30GHz","28dBm","14dB","4.5dB","VSAT","10V","250mA","-","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc465chips.pdf,//media.digikey.com/Photos/Hittite%20Microwave%20Photos/HMC465.jpg,1127-3418-ND,HMC465,Analog Devices Inc.,IC RF AMP GP 0HZ-20GHZ DIE,80,0,"216.60000","0","10","Bulk","-","Active","0Hz ~ 20GHz","22.5dBm","18dB","3dB","General Purpose","8V","160mA","12GHz ~ 20GHz","Die","Die"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC994APM5E.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-32-3;CP;32.jpg,1127-3661-ND,HMC994APM5E,Analog Devices Inc.,IC RF AMP 0HZ-28GHZ 32LFCSP-CAV,162,0,"224.62000","0","1","Strip","-","Active","0Hz ~ 28GHz","28dBm","16dB","4dB","-","10V","250mA","-","32-LFQFN Exposed Pad, CSP","32-LFCSP-CAV (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc998apm5e.pdf,//media.digikey.com/renders/Analog%20Devices%20Renders/505;CG-32-2;CG;32.jpg,1127-3760-ND,HMC998APM5E,Analog Devices Inc.,IC AMP GP 0HZ-22GHZ 32LFCSP-CAV,418,153,"246.67000","0","1","Strip","-","Active","0Hz ~ 22GHz","32dBm","15dB","8dB","General Purpose","11V ~ 15V","500mA","-","32-LFQFN Exposed Pad, CSP","32-LFCSP-CAV (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc659.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1782-2-ND,HMC659LC5TR,Analog Devices Inc.,IC RF AMP GP 0HZ-15GHZ 32CSMT,100,0,"307.41470","0","100","Tape & Reel (TR)","-","Active","0Hz ~ 15GHz","27.5dBm","19dB","2.5dB","General Purpose","8V","300mA","-","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc659.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1782-1-ND,HMC659LC5TR,Analog Devices Inc.,IC RF AMP GP 0HZ-15GHZ 32CSMT,121,0,"382.56000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 15GHz","27.5dBm","19dB","2.5dB","General Purpose","8V","300mA","-","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc659.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1782-6-ND,HMC659LC5TR,Analog Devices Inc.,IC RF AMP GP 0HZ-15GHZ 32CSMT,121,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 15GHz","27.5dBm","19dB","2.5dB","General Purpose","8V","300mA","-","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
http://cdn.macom.com/datasheets/MAAP-010168.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAAP-01016x-000000.jpg,1465-1059-ND,MAAP-010168-000000,M/A-Com Technology Solutions,IC AMP GP 500MHZ-3GHZ 10CFLATPCK,29,55,"337.28000","0","1","Bulk","-","Active","500MHz ~ 3GHz","39dBm","24dB","-","General Purpose","10V","3.5A","-","10-CFlatPack","10-CFlatpack"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc659.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-3230-ND,HMC659LC5,Analog Devices Inc.,IC RF AMP GP 0HZ-15GHZ 32CSMT,49,0,"364.34000","0","1","Strip","-","Active","0Hz ~ 15GHz","27.5dBm","19dB","2.5dB","General Purpose","8V","300mA","-","32-TFCQFN Exposed Pad","32-CSMT (5x5)"
https://www.wolfspeed.com/downloads/dl/file/id/471/product/178/cmpa801b025.pdf,//media.digikey.com/Photos/Cree%20Photos/MFG_CMPA801B025F.JPG,CMPA801B025F-ND,CMPA801B025F,Cree/Wolfspeed,IC RF AMP 8.5GHZ-11GHZ 440208,50,0,"458.85000","0","1","Tray","GaN","Active","8.5GHz ~ 11GHz","-","24dB","-","-","-","-","-","440208","440208"
https://www.wolfspeed.com/downloads/dl/file/id/409/product/127/cmpa2560025f.pdf,//media.digikey.com/Photos/Cree%20Photos/MFG_CMPA2560025F.jpg,CMPA2560025F-ND,CMPA2560025F,Cree/Wolfspeed,IC RF AMP 2.5GHZ-6GHZ 780019,162,0,"569.88000","0","1","Tray","GaN","Active","2.5GHz ~ 6GHz","-","24dB","-","-","6V ~ 28V","20mA ~ 10A","2.5GHz ~ 6GHz","780019","780019"
https://www.wolfspeed.com/downloads/dl/file/id/408/product/126/cmpa0060025f.pdf,//media.digikey.com/photos/Cree%20Photos/MFG_CMPA0060025F.jpg,CMPA0060025F-ND,CMPA0060025F,Cree/Wolfspeed,IC RF AMP 20MHZ-6GHZ 780019,73,0,"569.88000","0","1","Tray","GaN","Active","20MHz ~ 6GHz","-","17dB","-","-","10V ~ 50V","20mA ~ 12A","20MHz ~ 6GHz","780019","780019"
https://www.analog.com/media/en/technical-documentation/data-sheets/HMC8205BF10.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC8205.jpg,1127-3629-ND,HMC8205BF10,Analog Devices Inc.,IC RF AMP 300MHZ-6GHZ 10LDCC,117,0,"646.10800","0","10","Tray","-","Active","300MHz ~ 6GHz","-","28dB","-","-","50V","1.3A","3GHz","10-CLCC","10-LDCC"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1013.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1661-ND,HMC1013LP4E,Analog Devices Inc.,IC AMP RADAR 500MHZ-18.5GHZ SMT,46,0,"2011.29000","0","1","Strip","-","Active","500MHz ~ 18.5GHz","-","-","-","Radar","3.3V","90mA","-","24-VFQFN Exposed Pad","24-SMT (4x4)"
http://www.onsemi.com/pub/Collateral/EN8936-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/6-MCPH.jpg,SMA3117-TL-HOSTR-ND,SMA3117-TL-H,ON Semiconductor,IC RF AMP GP 100MHZ-3GHZ 6MCPH,15000,0,"0.14000","0","3000","Tape & Reel (TR)","-","Active","100MHz ~ 3GHz","5.7dBm","33.5dB","3.9dB","General Purpose","4.5V ~ 5.5V","40mA","2.2GHz","6-SMD, Flat Leads","6-MCPH"
http://www.onsemi.com/pub/Collateral/EN8936-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/6-MCPH.jpg,SMA3117-TL-HOSCT-ND,SMA3117-TL-H,ON Semiconductor,IC RF AMP GP 100MHZ-3GHZ 6MCPH,17381,0,"0.37000","0","1","Cut Tape (CT)","*","Active","-","-","-","-","-","-","-","-","6-SMD, Flat Leads","6-MCPH"
http://www.onsemi.com/pub/Collateral/EN8936-D.PDF,//media.digikey.com/Renders/On%20Semi%20Renders/6-MCPH.jpg,SMA3117-TL-HOSDKR-ND,SMA3117-TL-H,ON Semiconductor,IC RF AMP GP 100MHZ-3GHZ 6MCPH,17381,0,"Digi-Reel","0","1","Digi-Reel®","*","Active","-","-","-","-","-","-","-","-","6-SMD, Flat Leads","6-MCPH"
https://www.nxp.com/docs/en/data-sheet/MBC13916.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-343%20PKG.jpg,MBC13916NT1TR-ND,MBC13916NT1,NXP USA Inc.,IC AMP GP 100MHZ-2.5GHZ SOT343R,99000,0,"0.38885","0","3000","Tape & Reel (TR)","-","Not For New Designs","100MHz ~ 2.5GHz","2.5dBm","16.5dB","1.9dB","General Purpose","2.7V ~ 5V","20mA","1.9GHz","SC-82A, SOT-343","SOT-343R"
https://www.nxp.com/docs/en/data-sheet/MBC13916.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-343%20PKG.jpg,MBC13916NT1CT-ND,MBC13916NT1,NXP USA Inc.,IC AMP GP 100MHZ-2.5GHZ SOT343R,100867,0,"1.02000","0","1","Cut Tape (CT)","-","Not For New Designs","100MHz ~ 2.5GHz","2.5dBm","16.5dB","1.9dB","General Purpose","2.7V ~ 5V","20mA","1.9GHz","SC-82A, SOT-343","SOT-343R"
https://www.nxp.com/docs/en/data-sheet/MBC13916.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-343%20PKG.jpg,MBC13916NT1DKR-ND,MBC13916NT1,NXP USA Inc.,IC AMP GP 100MHZ-2.5GHZ SOT343R,100867,0,"Digi-Reel","0","1","Digi-Reel®","-","Not For New Designs","100MHz ~ 2.5GHz","2.5dBm","16.5dB","1.9dB","General Purpose","2.7V ~ 5V","20mA","1.9GHz","SC-82A, SOT-343","SOT-343R"
http://www.skyworksinc.com/uploads/documents/SKY65404_31_201512K.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6QFN-.50-1.5x1.5;;6.jpg,863-1398-2-ND,SKY65404-31,Skyworks Solutions Inc.,IC AMP 802.11A/N 4.9-5.9GHZ 6QFN,6000,0,"0.45220","0","3000","Tape & Reel (TR)","-","Active","4.9GHz ~ 5.9GHz","-","13dB","1dB","802.11a/n","2.8V ~ 5V","-","-","6-XFDFN Exposed Pad","6-QFN (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY65404_31_201512K.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6QFN-.50-1.5x1.5;;6.jpg,863-1398-1-ND,SKY65404-31,Skyworks Solutions Inc.,IC AMP 802.11A/N 4.9-5.9GHZ 6QFN,12005,0,"1.19000","0","1","Cut Tape (CT)","-","Active","4.9GHz ~ 5.9GHz","-","13dB","1dB","802.11a/n","2.8V ~ 5V","-","-","6-XFDFN Exposed Pad","6-QFN (1.5x1.5)"
http://www.skyworksinc.com/uploads/documents/SKY65404_31_201512K.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/863;6QFN-.50-1.5x1.5;;6.jpg,863-1398-6-ND,SKY65404-31,Skyworks Solutions Inc.,IC AMP 802.11A/N 4.9-5.9GHZ 6QFN,12005,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","4.9GHz ~ 5.9GHz","-","13dB","1dB","802.11a/n","2.8V ~ 5V","-","-","6-XFDFN Exposed Pad","6-QFN (1.5x1.5)"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/BGA622.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-343%20PKG.jpg,BGA622H6820XTSA1TR-ND,BGA622H6820XTSA1,Infineon Technologies,IC AMP DCS 500MHZ-6GHZ SOT343-4,3000,0,"0.57260","0","3000","Tape & Reel (TR)","-","Active","500MHz ~ 6GHz","-13dBm","13.6dB","1.05dB","DCS, GSM, ISM","3.5V","10mA","2.14GHz","SC-82A, SOT-343","PG-SOT343-4"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/BGA622.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-343%20PKG.jpg,BGA622H6820XTSA1CT-ND,BGA622H6820XTSA1,Infineon Technologies,IC AMP DCS 500MHZ-6GHZ SOT343-4,4956,0,"1.50000","0","1","Cut Tape (CT)","-","Active","500MHz ~ 6GHz","-13dBm","13.6dB","1.05dB","DCS, GSM, ISM","3.5V","10mA","2.14GHz","SC-82A, SOT-343","PG-SOT343-4"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/BGA622.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-343%20PKG.jpg,BGA622H6820XTSA1DKR-ND,BGA622H6820XTSA1,Infineon Technologies,IC AMP DCS 500MHZ-6GHZ SOT343-4,4956,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","500MHz ~ 6GHz","-13dBm","13.6dB","1.05dB","DCS, GSM, ISM","3.5V","10mA","2.14GHz","SC-82A, SOT-343","PG-SOT343-4"
https://www.infineon.com/dgdl/BGA614.pdf?folderId=db3a30431441fb5d0114b654e6581730&fileId=db3a304314dca3890115418ffd35163a,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-343%20PKG.jpg,BGA614H6327XTSA1TR-ND,BGA614H6327XTSA1,Infineon Technologies,IC RF AMP CDMA 2.4GHZ SOT343-4,3000,0,"0.63644","0","3000","Tape & Reel (TR)","-","Active","0Hz ~ 2.4GHz","12dBm","19dB","2.1dB","CDMA, GSM, PCS","-","-","1GHz","SC-82A, SOT-343","PG-SOT343-4"
https://www.infineon.com/dgdl/BGA614.pdf?folderId=db3a30431441fb5d0114b654e6581730&fileId=db3a304314dca3890115418ffd35163a,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-343%20PKG.jpg,BGA614H6327XTSA1CT-ND,BGA614H6327XTSA1,Infineon Technologies,IC RF AMP CDMA 2.4GHZ SOT343-4,3035,0,"1.67000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 2.4GHz","12dBm","19dB","2.1dB","CDMA, GSM, PCS","-","-","1GHz","SC-82A, SOT-343","PG-SOT343-4"
https://www.infineon.com/dgdl/BGA614.pdf?folderId=db3a30431441fb5d0114b654e6581730&fileId=db3a304314dca3890115418ffd35163a,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-343%20PKG.jpg,BGA614H6327XTSA1DKR-ND,BGA614H6327XTSA1,Infineon Technologies,IC RF AMP CDMA 2.4GHZ SOT343-4,3035,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 2.4GHz","12dBm","19dB","2.1dB","CDMA, GSM, PCS","-","-","1GHz","SC-82A, SOT-343","PG-SOT343-4"
https://datasheets.maximintegrated.com/en/ds/MAX2686-MAX2688.pdf,//media.digikey.com/Renders/Maxim%20Renders/4-UCSP.jpg,MAX2686EWS+TTR-ND,MAX2686EWS+T,Maxim Integrated,IC RF AMP GPS 1575.42MHZ 4WLP,2500,362500,"0.67200","0","2500","Tape & Reel (TR)","-","Active","1575.42MHz","-10dBm","19dB","0.75dB","GPS/GNSS","1.6V ~ 3.3V","4.1mA","1575.42MHz","4-WFBGA, WLBGA","4-WLP (0.84x0.84)"
https://datasheets.maximintegrated.com/en/ds/MAX2686-MAX2688.pdf,//media.digikey.com/Renders/Maxim%20Renders/4-UCSP.jpg,MAX2686EWS+TCT-ND,MAX2686EWS+T,Maxim Integrated,IC RF AMP GPS 1575.42MHZ 4WLP,2896,362500,"1.56000","0","1","Cut Tape (CT)","-","Active","1575.42MHz","-10dBm","19dB","0.75dB","GPS/GNSS","1.6V ~ 3.3V","4.1mA","1575.42MHz","4-WFBGA, WLBGA","4-WLP (0.84x0.84)"
https://datasheets.maximintegrated.com/en/ds/MAX2686-MAX2688.pdf,//media.digikey.com/Renders/Maxim%20Renders/4-UCSP.jpg,MAX2686EWS+TDKR-ND,MAX2686EWS+T,Maxim Integrated,IC RF AMP GPS 1575.42MHZ 4WLP,2896,362500,"Digi-Reel","0","1","Digi-Reel®","-","Active","1575.42MHz","-10dBm","19dB","0.75dB","GPS/GNSS","1.6V ~ 3.3V","4.1mA","1575.42MHz","4-WFBGA, WLBGA","4-WLP (0.84x0.84)"
http://cdn.macom.com/datasheets/MAAL-009120.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1465-1257-2-ND,MAAL-009120-TR3000,M/A-Com Technology Solutions,IC RF AMP GP 70MHZ-3GHZ SC70-6,3000,12000,"0.87750","0","3000","Tape & Reel (TR)","-","Active","70MHz ~ 3GHz","18.5dBm","11.2dB","1.4dB","General Purpose","3V, 5V","95mA","-","6-TSSOP, SC-88, SOT-363","SC-70-6"
http://cdn.macom.com/datasheets/MAAL-009120.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1465-1257-1-ND,MAAL-009120-TR3000,M/A-Com Technology Solutions,IC RF AMP GP 70MHZ-3GHZ SC70-6,3869,12000,"2.12000","0","1","Cut Tape (CT)","-","Active","70MHz ~ 3GHz","18.5dBm","11.2dB","1.4dB","General Purpose","3V, 5V","95mA","-","6-TSSOP, SC-88, SOT-363","SC-70-6"
http://cdn.macom.com/datasheets/MAAL-009120.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-363%20PKG.jpg,1465-1257-6-ND,MAAL-009120-TR3000,M/A-Com Technology Solutions,IC RF AMP GP 70MHZ-3GHZ SC70-6,3869,12000,"Digi-Reel","0","1","Digi-Reel®","-","Active","70MHz ~ 3GHz","18.5dBm","11.2dB","1.4dB","General Purpose","3V, 5V","95mA","-","6-TSSOP, SC-88, SOT-363","SC-70-6"
https://datasheets.maximintegrated.com/en/ds/MAX2611.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0052;US;4.jpg,MAX2611EUS+TR-ND,MAX2611EUS+T,Maxim Integrated,IC AMP GPS 0HZ-1.1GHZ SOT143-4,2500,55000,"0.89100","0","2500","Tape & Reel (TR)","-","Active","0Hz ~ 1.1GHz","-","18.3dB","-","GPS, ISM, PCS, Set Top Box, WLAN, WLL","5V","16mA","-","TO-253-4, TO-253AA","SOT-143-4"
https://datasheets.maximintegrated.com/en/ds/MAX2611.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0052;US;4.jpg,MAX2611EUS+CT-ND,MAX2611EUS+T,Maxim Integrated,IC AMP GPS 0HZ-1.1GHZ SOT143-4,3896,55000,"2.15000","0","1","Cut Tape (CT)","-","Active","0Hz ~ 1.1GHz","-","18.3dB","-","GPS, ISM, PCS, Set Top Box, WLAN, WLL","5V","16mA","-","TO-253-4, TO-253AA","SOT-143-4"
https://datasheets.maximintegrated.com/en/ds/MAX2611.pdf,//media.digikey.com/Renders/Maxim%20Renders/175;21-0052;US;4.jpg,MAX2611EUS+DKR-ND,MAX2611EUS+T,Maxim Integrated,IC AMP GPS 0HZ-1.1GHZ SOT143-4,3896,55000,"Digi-Reel","0","1","Digi-Reel®","-","Active","0Hz ~ 1.1GHz","-","18.3dB","-","GPS, ISM, PCS, Set Top Box, WLAN, WLL","5V","16mA","-","TO-253-4, TO-253AA","SOT-143-4"
http://www.skyworksinc.com/uploads/documents/SKY65016_70LF_200357I.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65015-70LF.jpg,863-1775-2-ND,SKY65016-70LF,Skyworks Solutions Inc.,IC RF AMP DBS 100MHZ-3GHZ SOT89,3000,0,"1.08945","0","3000","Tape & Reel (TR)","-","Active","100MHz ~ 3GHz","14dBm","20dB","4.8dB","DBS, HLAN, WLAN","3.3V","120mA","3GHz","TO-243AA","SOT-89"
http://www.skyworksinc.com/uploads/documents/SKY65016_70LF_200357I.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65015-70LF.jpg,863-1775-1-ND,SKY65016-70LF,Skyworks Solutions Inc.,IC RF AMP DBS 100MHZ-3GHZ SOT89,5994,0,"2.63000","0","1","Cut Tape (CT)","-","Active","100MHz ~ 3GHz","14dBm","20dB","4.8dB","DBS, HLAN, WLAN","3.3V","120mA","3GHz","TO-243AA","SOT-89"
http://www.skyworksinc.com/uploads/documents/SKY65016_70LF_200357I.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/SKY65015-70LF.jpg,863-1775-6-ND,SKY65016-70LF,Skyworks Solutions Inc.,IC RF AMP DBS 100MHZ-3GHZ SOT89,5994,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","100MHz ~ 3GHz","14dBm","20dB","4.8dB","DBS, HLAN, WLAN","3.3V","120mA","3GHz","TO-243AA","SOT-89"
