Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Function","LO Frequency","RF Frequency","P1dB","Noise Floor","Output Power","Current - Supply","Voltage - Supply","Test Frequency","Package / Case"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf370333,//media.digikey.com/Renders/Texas%20Instr%20Renders/RGE-24-VQFN%20Pkg.jpg,296-21288-6-ND,TRF370333IRGET,Texas Instruments,RF MODULATOR 400MHZ-4GHZ 24VFQFN,805,10001,"Digi-Reel","0","1","Digi-Reel®","-","Active","Modulator","400MHz ~ 4GHz","400MHz ~ 4GHz","9.5dBm","-163dBm/Hz","-4.5dBm","235mA","4.5V ~ 5.5V","2.14GHz","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc696.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1532-2-ND,HMC696LP4ETR,Analog Devices Inc.,RF MODULATOR 20MHZ-2.7GHZ 24QFN,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","Modulator","20MHz ~ 2.7GHz","20MHz ~ 2.7GHz","7dBm","-162dBm/Hz","-1dBm","160mA","4.5V ~ 5.5V","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc696.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1532-1-ND,HMC696LP4ETR,Analog Devices Inc.,RF MODULATOR 20MHZ-2.7GHZ 24QFN,412,0,"14.83000","0","1","Cut Tape (CT)","-","Obsolete","Modulator","20MHz ~ 2.7GHz","20MHz ~ 2.7GHz","7dBm","-162dBm/Hz","-1dBm","160mA","4.5V ~ 5.5V","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc696.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1532-6-ND,HMC696LP4ETR,Analog Devices Inc.,RF MODULATOR 20MHZ-2.7GHZ 24QFN,412,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Modulator","20MHz ~ 2.7GHz","20MHz ~ 2.7GHz","7dBm","-162dBm/Hz","-1dBm","160mA","4.5V ~ 5.5V","-","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADRF6703.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-1;CP;40.jpg,ADRF6703ACPZ-R7TR-ND,ADRF6703ACPZ-R7,Analog Devices Inc.,RF MODULATOR 1.55-2.65GHZ 40QFN,0,5250,"9.54451","0","750","Tape & Reel (TR)","-","Active","Modulator","2.1GHz ~ 2.6GHz","1.55GHz ~ 2.65GHz","11.8dB","-159.7dBm/Hz","2.75dBm","240mA","4.75V ~ 5.25V","2.6GHz","40-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADRF6703.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-1;CP;40.jpg,ADRF6703ACPZ-R7CT-ND,ADRF6703ACPZ-R7,Analog Devices Inc.,RF MODULATOR 1.55-2.65GHZ 40QFN,139,0,"15.29000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Modulator","2.1GHz ~ 2.6GHz","1.55GHz ~ 2.65GHz","11.8dB","-159.7dBm/Hz","2.75dBm","240mA","4.75V ~ 5.25V","2.6GHz","40-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/ADRF6703.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-1;CP;40.jpg,ADRF6703ACPZ-R7DKR-ND,ADRF6703ACPZ-R7,Analog Devices Inc.,RF MODULATOR 1.55-2.65GHZ 40QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","Modulator","2.1GHz ~ 2.6GHz","1.55GHz ~ 2.65GHz","11.8dB","-159.7dBm/Hz","2.75dBm","240mA","4.75V ~ 5.25V","2.6GHz","40-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5375-EP.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-7;CP;24.jpg,ADL5375-05SCPZEPR7TR-ND,ADL5375-05SCPZEPR7,Analog Devices Inc.,RF MODULATOR 400MHZ-6GHZ 24WFQFN,0,1500,"10.15535","0","1500","Tape & Reel (TR)","-","Active","Modulator","-","400MHz ~ 6GHz","9.6dBm","-160dBm/Hz","1dBm","194mA","4.75V ~ 5.25V","-","24-WFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5375-EP.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-7;CP;24.jpg,ADL5375-05SCPZEPR7CT-ND,ADL5375-05SCPZEPR7,Analog Devices Inc.,RF MODULATOR 400MHZ-6GHZ 24WFQFN,297,1500,"16.52000","0","1","Cut Tape (CT)","-","Active","Modulator","-","400MHz ~ 6GHz","9.6dBm","-160dBm/Hz","1dBm","194mA","4.75V ~ 5.25V","-","24-WFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADL5375-EP.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-7;CP;24.jpg,ADL5375-05SCPZEPR7DKR-ND,ADL5375-05SCPZEPR7,Analog Devices Inc.,RF MODULATOR 400MHZ-6GHZ 24WFQFN,297,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Modulator","-","400MHz ~ 6GHz","9.6dBm","-160dBm/Hz","1dBm","194mA","4.75V ~ 5.25V","-","24-WFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8340.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-10;CP;24.jpg,AD8340ACPZ-REEL7TR-ND,AD8340ACPZ-REEL7,Analog Devices Inc.,RF MODULATOR 700MHZ-1GHZ 24WFQFN,0,1500,"10.19565","0","1500","Tape & Reel (TR)","-","Active","Vector, Modulator","700MHz ~ 1GHz","700MHz ~ 1GHz","11dBm","-149dBm/Hz","-","150mA","4.75V ~ 5.25V","880MHz","24-WFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8340.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-10;CP;24.jpg,AD8340ACPZ-REEL7CT-ND,AD8340ACPZ-REEL7,Analog Devices Inc.,RF MODULATOR 700MHZ-1GHZ 24WFQFN,1611,1500,"16.58000","0","1","Cut Tape (CT)","-","Active","Vector, Modulator","700MHz ~ 1GHz","700MHz ~ 1GHz","11dBm","-149dBm/Hz","-","150mA","4.75V ~ 5.25V","880MHz","24-WFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/evaluation-documentation/AD8340.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-24-10;CP;24.jpg,AD8340ACPZ-REEL7DKR-ND,AD8340ACPZ-REEL7,Analog Devices Inc.,RF MODULATOR 700MHZ-1GHZ 24WFQFN,1611,1500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Vector, Modulator","700MHz ~ 1GHz","700MHz ~ 1GHz","11dBm","-149dBm/Hz","-","150mA","4.75V ~ 5.25V","880MHz","24-WFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8341.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/505;CP-24-1;CP;24.jpg,AD8341ACPZ-REEL7TR-ND,AD8341ACPZ-REEL7,Analog Devices Inc.,RF MODULATOR 1.5GHZ-2.4GHZ 24QFN,0,40500,"10.19565","0","1500","Tape & Reel (TR)","-","Active","Vector, Modulator","1.5GHz ~ 2.4GHz","1.5GHz ~ 2.4GHz","8.5dBm","-150.5dBm/Hz","-","145mA","4.75V ~ 5.25V","1.9GHz","24-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8341.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/505;CP-24-1;CP;24.jpg,AD8341ACPZ-REEL7CT-ND,AD8341ACPZ-REEL7,Analog Devices Inc.,RF MODULATOR 1.5GHZ-2.4GHZ 24QFN,1488,40500,"16.58000","0","1","Cut Tape (CT)","-","Active","Vector, Modulator","1.5GHz ~ 2.4GHz","1.5GHz ~ 2.4GHz","8.5dBm","-150.5dBm/Hz","-","145mA","4.75V ~ 5.25V","1.9GHz","24-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/AD8341.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/505;CP-24-1;CP;24.jpg,AD8341ACPZ-REEL7DKR-ND,AD8341ACPZ-REEL7,Analog Devices Inc.,RF MODULATOR 1.5GHZ-2.4GHZ 24QFN,1488,40500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Vector, Modulator","1.5GHz ~ 2.4GHz","1.5GHz ~ 2.4GHz","8.5dBm","-150.5dBm/Hz","-","145mA","4.75V ~ 5.25V","1.9GHz","24-VFQFN Exposed Pad, CSP"
//media.digikey.com/pdf/Data%20Sheets/Texas%20Instruments%20PDFs/TRF3701.pdf,//media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN-RHC(exposed-pad).jpg,296-17198-ND,TRF3701IRHC,Texas Instruments,RF MODULATOR 140MHZ-1.5GHZ 16QFN,219,0,"16.69000","0","1","Tube","-","Obsolete","Modulator","140MHz ~ 1.5GHz","140MHz ~ 1.5GHz","6.5dBm","-156dBm/Hz","-1dBm","145mA","4.5V ~ 5.5V","942.5MHz","16-VQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6720.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-11;CP;40.jpg,ADRF6720ACPZ-R7TR-ND,ADRF6720ACPZ-R7,Analog Devices Inc.,RF MODULATOR 40WFQFN,0,4500,"10.83983","0","750","Tape & Reel (TR)","-","Active","Modulator","356MHz ~ 2.855GHz","-","12.2dBm","-158dBm/Hz","5dBm","425mA","3.3V","2GHz","40-WFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6720.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-11;CP;40.jpg,ADRF6720ACPZ-R7CT-ND,ADRF6720ACPZ-R7,Analog Devices Inc.,RF MODULATOR 40WFQFN,783,4500,"17.37000","0","1","Cut Tape (CT)","-","Active","Modulator","356MHz ~ 2.855GHz","-","12.2dBm","-158dBm/Hz","5dBm","425mA","3.3V","2GHz","40-WFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6720.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-40-11;CP;40.jpg,ADRF6720ACPZ-R7DKR-ND,ADRF6720ACPZ-R7,Analog Devices Inc.,RF MODULATOR 40WFQFN,783,4500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Modulator","356MHz ~ 2.855GHz","-","12.2dBm","-158dBm/Hz","5dBm","425mA","3.3V","2GHz","40-WFQFN Exposed Pad"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf3722,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-38507-2-ND,TRF3722IRGZT,Texas Instruments,RF MODULATOR 400MHZ-4.2GHZ 48QFN,0,3000,"12.09900","0","250","Tape & Reel (TR)","-","Active","Modulator","250MHz ~ 4.2GHz","400MHz ~ 4.2GHz","10.2dBm","-159dBm/Hz","1dBm","374mA","3V ~ 3.6V","400MHz ~ 4.2GHz","48-VFQFN Exposed Pad"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf3722,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-38507-1-ND,TRF3722IRGZT,Texas Instruments,RF MODULATOR 400MHZ-4.2GHZ 48QFN,451,3000,"17.45000","0","1","Cut Tape (CT)","-","Active","Modulator","250MHz ~ 4.2GHz","400MHz ~ 4.2GHz","10.2dBm","-159dBm/Hz","1dBm","374mA","3V ~ 3.6V","400MHz ~ 4.2GHz","48-VFQFN Exposed Pad"
http://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=http%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftrf3722,//media.digikey.com/Renders/Texas%20Instr%20Renders/48-VQFN-Exposed-Pad-RGZ.jpg,296-38507-6-ND,TRF3722IRGZT,Texas Instruments,RF MODULATOR 400MHZ-4.2GHZ 48QFN,451,3000,"Digi-Reel","0","1","Digi-Reel®","-","Active","Modulator","250MHz ~ 4.2GHz","400MHz ~ 4.2GHz","10.2dBm","-159dBm/Hz","1dBm","374mA","3V ~ 3.6V","400MHz ~ 4.2GHz","48-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6755.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-56-4;CP;56.jpg,ADRF6755ACPZ-R7TR-ND,ADRF6755ACPZ-R7,Analog Devices Inc.,RF MODULATOR 100MHZ-2.4GHZ 56QFN,0,0,"10.89436","0","750","Tape & Reel (TR)","-","Active","Modulator","-","100MHz ~ 2.4GHz","9dBm","-160.5dBm/Hz","-1.7dBm","380mA","4.75V ~ 5.25V","100MHz","56-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6755.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-56-4;CP;56.jpg,ADRF6755ACPZ-R7CT-ND,ADRF6755ACPZ-R7,Analog Devices Inc.,RF MODULATOR 100MHZ-2.4GHZ 56QFN,533,0,"17.46000","0","1","Cut Tape (CT)","-","Active","Modulator","-","100MHz ~ 2.4GHz","9dBm","-160.5dBm/Hz","-1.7dBm","380mA","4.75V ~ 5.25V","100MHz","56-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6755.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-56-4;CP;56.jpg,ADRF6755ACPZ-R7DKR-ND,ADRF6755ACPZ-R7,Analog Devices Inc.,RF MODULATOR 100MHZ-2.4GHZ 56QFN,533,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Modulator","-","100MHz ~ 2.4GHz","9dBm","-160.5dBm/Hz","-1.7dBm","380mA","4.75V ~ 5.25V","100MHz","56-VFQFN Exposed Pad, CSP"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/RF2484.pdf,//media.digikey.com/photos/RFMD%20Photos/689-16-QFN%204x4.jpg,689-1016-2-ND,RF2484TR7,RFMD,RF MODULATOR 800MHZ-2.5GHZ 16QFN,0,0,"Discontinued at Digi-Key","0","750","Tape & Reel (TR)","-","Discontinued at Digi-Key","Modulator","800MHz ~ 2.5GHz","800MHz ~ 2.5GHz","-","-152dBm/Hz","-16dBm","70mA","4.5V ~ 6V","2.14GHz","16-VQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/RFMD%20PDFs/RF2484.pdf,//media.digikey.com/photos/RFMD%20Photos/689-16-QFN%204x4.jpg,689-1016-1-ND,RF2484TR7,RFMD,RF MODULATOR 800MHZ-2.5GHZ 16QFN,675,0,"18.15000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","Modulator","800MHz ~ 2.5GHz","800MHz ~ 2.5GHz","-","-152dBm/Hz","-16dBm","70mA","4.5V ~ 6V","2.14GHz","16-VQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1097.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1182-2-ND,HMC1097LP4ETR,Analog Devices Inc.,RF MODULATOR 100MHZ-6GHZ 24VFQFN,0,500,"12.34422","0","500","Tape & Reel (TR)","-","Active","Modulator","100MHz ~ 6GHz","100MHz ~ 6GHz","11dBm","-160dBm/Hz","2.75dBm","170mA","4.75V ~ 5.25V","1.7GHz ~ 2.2GHz","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1097.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1182-1-ND,HMC1097LP4ETR,Analog Devices Inc.,RF MODULATOR 100MHZ-6GHZ 24VFQFN,286,500,"19.07000","0","1","Cut Tape (CT)","-","Active","Modulator","100MHz ~ 6GHz","100MHz ~ 6GHz","11dBm","-160dBm/Hz","2.75dBm","170mA","4.75V ~ 5.25V","1.7GHz ~ 2.2GHz","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1097.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-QFN%20Exposed%20Pad.jpg,1127-1182-6-ND,HMC1097LP4ETR,Analog Devices Inc.,RF MODULATOR 100MHZ-6GHZ 24VFQFN,286,500,"Digi-Reel","0","1","Digi-Reel®","-","Active","Modulator","100MHz ~ 6GHz","100MHz ~ 6GHz","11dBm","-160dBm/Hz","2.75dBm","170mA","4.75V ~ 5.25V","1.7GHz ~ 2.2GHz","24-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc631.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1498-2-ND,HMC631LP3ETR,Analog Devices Inc.,RF MODULATOR 1.8GHZ-2.7GHZ 16QFN,0,0,"19.37534","0","500","Tape & Reel (TR)","-","Active","Vector Modulator, Mixer","-","1.8GHz ~ 2.7GHz","21dBm","-160dBm/Hz","-","93mA","8V","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc631.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1498-1-ND,HMC631LP3ETR,Analog Devices Inc.,RF MODULATOR 1.8GHZ-2.7GHZ 16QFN,210,0,"28.83000","0","1","Cut Tape (CT)","-","Active","Vector Modulator, Mixer","-","1.8GHz ~ 2.7GHz","21dBm","-160dBm/Hz","-","93mA","8V","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc631.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1498-6-ND,HMC631LP3ETR,Analog Devices Inc.,RF MODULATOR 1.8GHZ-2.7GHZ 16QFN,210,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","Vector Modulator, Mixer","-","1.8GHz ~ 2.7GHz","21dBm","-160dBm/Hz","-","93mA","8V","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1197.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/48-VFQFN%20Exposed%20Pad.jpg,HMC1197LP7FETR-ND,HMC1197LP7FETR,Analog Devices Inc.,RF MODULATOR 100MHZ-4GHZ 48VFQFN,0,4500,"29.12274","0","500","Tape & Reel (TR)","-","Active","-","50MHz ~ 4.1GHz","100MHz ~ 4GHz","9.5dBm","-156.6dBm/Hz","-3dBm","320mA","4.75V ~ 5.25V","4GHz","48-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1197.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/48-VFQFN%20Exposed%20Pad.jpg,HMC1197LP7FECT-ND,HMC1197LP7FETR,Analog Devices Inc.,RF MODULATOR 100MHZ-4GHZ 48VFQFN,211,4500,"40.37000","0","1","Cut Tape (CT)","-","Active","-","50MHz ~ 4.1GHz","100MHz ~ 4GHz","9.5dBm","-156.6dBm/Hz","-3dBm","320mA","4.75V ~ 5.25V","4GHz","48-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1197.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/48-VFQFN%20Exposed%20Pad.jpg,HMC1197LP7FEDKR-ND,HMC1197LP7FETR,Analog Devices Inc.,RF MODULATOR 100MHZ-4GHZ 48VFQFN,211,4500,"Digi-Reel","0","1","Digi-Reel®","-","Active","-","50MHz ~ 4.1GHz","100MHz ~ 4GHz","9.5dBm","-156.6dBm/Hz","-3dBm","320mA","4.75V ~ 5.25V","4GHz","48-VFQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/PMB2201.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP_SOT355-1.jpg,PMB2201RV12TRINCT-ND,PMB2201R-V12TR,Infineon Technologies,RF MODULTR 800MHZ-1.5GHZ 24TSSOP,1560,0,"4.37000","0","1","Cut Tape (CT)","-","Obsolete","Vector Modulator, Mixer","800MHz ~ 1.5GHz","800MHz ~ 1.5GHz","-7dBm","-140dBm/Hz","-9dBm","21mA","2.7V ~ 4.5V","-","24-TSSOP (0.173"", 4.40mm Width)"
//media.digikey.com/pdf/Data%20Sheets/Infineon%20PDFs/PMB2201.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-TSSOP_SOT355-1.jpg,PMB2201RV12TRINDKR-ND,PMB2201R-V12TR,Infineon Technologies,RF MODULTR 800MHZ-1.5GHZ 24TSSOP,1560,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","Vector Modulator, Mixer","800MHz ~ 1.5GHz","800MHz ~ 1.5GHz","-7dBm","-140dBm/Hz","-9dBm","21mA","2.7V ~ 4.5V","-","24-TSSOP (0.173"", 4.40mm Width)"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc498.pdf,//media.digikey.com/Renders/~~Pkg.Case%20or%20Series/24-VFQFN%20Exposed%20Pad.jpg,1127-1432-ND,HMC498LC4,Analog Devices Inc.,RF MODULATOR 17GHZ-24GHZ 24TFQFN,91,0,"70.91000","0","1","Strip","-","Active","Amplifier","17GHz ~ 24GHz","17GHz ~ 24GHz","25.5dBm","-","-","250mA","5V","-","24-TFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc871.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/32-TFQFN%20Exposed%20Pad.jpg,1127-1732-ND,HMC871LC5,Analog Devices Inc.,RF MODULATOR 0HZ-20GHZ 32TFQFN,4,0,"142.27000","0","1","Strip","-","Active","Modulator Driver","-","0Hz ~ 20GHz","16.5dBm","-","-","75mA","8V","-","32-TFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc630.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-1497-ND,HMC630LP3E,Analog Devices Inc.,RF MODULATOR 700MHZ-1GHZ 16VFQFN,25,86,"23.54000","0","1","Strip","-","Active","Vector Modulator, Mixer","-","700MHz ~ 1GHz","17dBm","-162dBm/Hz","-","92mA","8V","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc1197.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/48-VFQFN%20Exposed%20Pad.jpg,1127-1293-ND,HMC1197LP7FE,Analog Devices Inc.,RF MODULATOR 100MHZ-4GHZ 48VFQFN,10,2140,"39.20000","0","1","Strip","-","Active","Modulator","-","100MHz ~ 4GHz","10.5dBm","-160dBm/Hz","1.6dBm","320mA","3.3V, 5V","1.7GHz ~ 2.2GHz","48-VFQFN Exposed Pad"
http://www.linear.com/docs/11897,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5572EUF#PBF-ND,LT5572EUF#PBF,Linear Technology/Analog Devices,RF MODULATOR 1.5GHZ-2.5GHZ 16QFN,91,0,"11.99000","0","1","Tube","-","Active","Modulator","1.5GHz ~ 2.5GHz","1.5GHz ~ 2.5GHz","9.3dBm","-158.6dBm/Hz","1.4dBm","145mA","4.5V ~ 5.25V","2GHz","16-WQFN Exposed Pad"
http://www.linear.com/docs/5737,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5528EUF#PBF-ND,LT5528EUF#PBF,Linear Technology/Analog Devices,RF MODULATOR 1.5GHZ-2.4GHZ 16QFN,36,0,"11.99000","0","1","Tube","-","Active","Modulator","1.5GHz ~ 2.4GHz","1.5GHz ~ 2.4GHz","7.9dBm","-159dBm/Hz","4dBm","125mA","4.5V ~ 5.25V","1.5GHz ~ 2.4GHz","16-WFQFN Exposed Pad"
https://www.idt.com/document/dst/f1650-rev01-datasheet,"//media.digikey.com/Renders/IDT,%20Integrated%20Device%20Technology%20Renders/800;NLG24;NLG;24.jpg",800-3182-ND,F1650NLGI,"IDT, Integrated Device Technology Inc",RF MODULATOR 600MHZ-2.4GHZ 24QFN,73,0,"12.91000","0","1","Tray","-","Active","-","-","600MHz ~ 2.4GHz","15dBm","-158dBm/Hz","-","210mA","3.3V","1.95GHz","24-VFQFN Exposed Pad"
//media.digikey.com/pdf/Data%20Sheets/Hittite%20Microwave%20PDFs/HMC7150LP3DE_Web.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;16QFN-1-3x3;;16.jpg,1127-2831-ND,HMC7150LP3DE,Analog Devices Inc.,RF MODULATOR 16VFQFN,8,172,"100.64000","0","1","Strip","-","Active","-","-","-","-","-","-","-","6V","-","16-VFQFN Exposed Pad"
http://www.linear.com/docs/10240,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5568EUF#PBF-ND,LT5568EUF#PBF,Linear Technology/Analog Devices,RF MODULATR 700MHZ-1.05GHZ 16QFN,57,1638,"12.95000","0","1","Tube","-","Active","Modulator","550MHz ~ 1.25GHz","700MHz ~ 1.05GHz","8.3dBm","-160.3dBm/Hz","-2.8dBm","165mA","4.5V ~ 5.25V","850MHz","16-WQFN Exposed Pad"
http://www.linear.com/docs/10240,//media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1692;UF;16.jpg,LT5568-2EUF#PBF-ND,LT5568-2EUF#PBF,Linear Technology/Analog Devices,RF MODULATR 700MHZ-1.05GHZ 16QFN,33,0,"12.95000","0","1","Tube","-","Active","Modulator","550MHz ~ 1.25GHz","700MHz ~ 1.05GHz","8.3dBm","-160.3dBm/Hz","-2.8dBm","165mA","4.5V ~ 5.25V","850MHz","16-WQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADRF6750.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/505;CP-56-3;CP;56.jpg,ADRF6750ACPZ-R7TR-ND,ADRF6750ACPZ-R7,Analog Devices Inc.,RF MODULTR 950MHZ-1.575GHZ 56QFN,0,0,"9.87175","0","750","Tape & Reel (TR)","-","Active","Modulator","-","950MHz ~ 1.575GHz","8.5dBm","-162dBm/Hz","-1.6dBm","310mA","4.75V ~ 5.25V","-","56-VFQFN Exposed Pad, CSP"
