Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Insertion Loss","Frequency","Specifications","Size / Dimension","Package / Case"
http://www.susumu.co.jp/common/pdf/n_catalog_partition31_en.pdf,//media.digikey.com/Renders/Susumu%20Renders/PS2012.JPG,408-1094-2-ND,PS2012GT2-R50-T5,Susumu,RF PWR DIVIDER 0HZ-17.5GHZ 0805,0,0,"1.47263","0","5000","Tape & Reel (TR)","PS","Active","6dB","0Hz ~ 17.5GHz","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition31_en.pdf,//media.digikey.com/Renders/Susumu%20Renders/PS2012.JPG,408-1094-1-ND,PS2012GT2-R50-T5,Susumu,RF PWR DIVIDER 0HZ-17.5GHZ 0805,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","PS","Discontinued at Digi-Key","6dB","0Hz ~ 17.5GHz","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
http://www.susumu.co.jp/common/pdf/n_catalog_partition31_en.pdf,//media.digikey.com/Renders/Susumu%20Renders/PS2012.JPG,408-1094-6-ND,PS2012GT2-R50-T5,Susumu,RF PWR DIVIDER 0HZ-17.5GHZ 0805,0,0,"Digi-Reel","0","1","Digi-Reel®","PS","Discontinued at Digi-Key","6dB","0Hz ~ 17.5GHz","-","0.079"" L x 0.049"" W (2.00mm x 1.25mm)","-"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX4002LNL/doc_part/CX4002LNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_CX4002LNLT.jpg,553-2740-2-ND,CX4002LNLT,Pulse Electronics Network,RF POWER DIVIDER 5MHZ-1GHZ,0,0,"2.59500","0","850","Tape & Reel (TR)","-","Active","0.5dB","5MHz ~ 1GHz","Isolation (Min) 17dB, 4° Imbalance MAX","0.310"" L x 0.255"" W x 0.21"" H (7.87mm x 6.48mm x 5.33mm)","-"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX4002LNL/doc_part/CX4002LNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_CX4002LNLT.jpg,553-2740-1-ND,CX4002LNLT,Pulse Electronics Network,RF POWER DIVIDER 5MHZ-1GHZ,0,0,"5.09000","0","1","Cut Tape (CT)","-","Active","0.5dB","5MHz ~ 1GHz","Isolation (Min) 17dB, 4° Imbalance MAX","0.310"" L x 0.255"" W x 0.21"" H (7.87mm x 6.48mm x 5.33mm)","-"
https://productfinder.pulseeng.com/doc_type/WEB301/doc_num/CX4002LNL/doc_part/CX4002LNL.pdf,//media.digikey.com/Photos/Pulse%20Photos/MFG_CX4002LNLT.jpg,553-2740-6-ND,CX4002LNLT,Pulse Electronics Network,RF POWER DIVIDER 5MHZ-1GHZ,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Active","0.5dB","5MHz ~ 1GHz","Isolation (Min) 17dB, 4° Imbalance MAX","0.310"" L x 0.255"" W x 0.21"" H (7.87mm x 6.48mm x 5.33mm)","-"
http://cdn.macom.com/datasheets/MAAM-008820.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/QFN-12.jpg,1465-1270-1-ND,MAAM-008820-TR1000,M/A-Com Technology Solutions,RF POWER DVDR 50MHZ-1.1GHZ 12QFN,1,0,"2.91000","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","-","50MHz ~ 1.1GHz","Isolation (Min) 21dB","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","12-VFQFN Exposed Pad"
http://cdn.macom.com/datasheets/MAAM-008820.pdf,//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/QFN-12.jpg,1465-1270-6-ND,MAAM-008820-TR1000,M/A-Com Technology Solutions,RF POWER DVDR 50MHZ-1.1GHZ 12QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","-","50MHz ~ 1.1GHz","Isolation (Min) 21dB","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","12-VFQFN Exposed Pad"
http://www.susumu.co.jp/common/pdf/n_catalog_partition31_en.pdf,-,PS5025GT2-R50-T1-ND,PS5025GT2-R50-T1,Susumu,RF POWER DIVIDER 0HZ-10GHZ,0,0,"4.68750","0","1000","Bulk","PS","Active","6dB","0Hz ~ 10GHz","-","0.197"" L x 0.098"" W (5.00mm x 2.50mm)","-"
http://cdn.macom.com/datasheets/MAPD-011018.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAPD-011018.jpg,1465-1484-2-ND,MAPD-011018,M/A-Com Technology Solutions,RF PWR DIVIDER 5MHZ-250MHZ 6SMD,0,0,"10.39720","0","400","Tape & Reel (TR)","-","Active","1.5dB","5MHz ~ 250MHz","Isolation (Min) 18dB","0.449"" L x 0.803"" W (11.40mm x 20.39mm)","6-SMD, No Lead"
http://cdn.macom.com/datasheets/MAPD-011018.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAPD-011018.jpg,1465-1484-1-ND,MAPD-011018,M/A-Com Technology Solutions,RF PWR DIVIDER 5MHZ-250MHZ 6SMD,0,0,"Discontinued at Digi-Key","0","1","Cut Tape (CT)","-","Discontinued at Digi-Key","1.5dB","5MHz ~ 250MHz","Isolation (Min) 18dB","0.449"" L x 0.803"" W (11.40mm x 20.39mm)","6-SMD, No Lead"
http://cdn.macom.com/datasheets/MAPD-011018.pdf,//media.digikey.com/Photos/MACom%20Technology%20Solutions/MAPD-011018.jpg,1465-1484-6-ND,MAPD-011018,M/A-Com Technology Solutions,RF PWR DIVIDER 5MHZ-250MHZ 6SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Discontinued at Digi-Key","1.5dB","5MHz ~ 250MHz","Isolation (Min) 18dB","0.449"" L x 0.803"" W (11.40mm x 20.39mm)","6-SMD, No Lead"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc794.pdf,-,HMC794LP3ETR-ND,HMC794LP3ETR,Analog Devices Inc.,RF PWR DIVIDER 200MHZ-2GHZ 16QFN,0,0,"19.68894","0","500","Tape & Reel (TR)","-","Active","-","200MHz ~ 2GHz","-","0.118"" L x 0.118"" W (3.00mm x 3.00mm)","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/hmc362chips.pdf,//media.digikey.com/Photos/Analog%20Devices%20Photos/MFG_HMC362.jpg,1127-3542-ND,HMC362,Analog Devices Inc.,RF POWER DIVIDER 0HZ-11GHZ,0,0,"29.73040","0","50","Tray","-","Active","-","0Hz ~ 11GHz","-","-","-"
https://cdn.macom.com/datasheets/DS-DSS-313.pdf,//media.digikey.com/photos/MACom%20Technology%20Solutions/DSS-313-PIN.jpg,1465-1007-ND,DSS-313-PIN,M/A-Com Technology Solutions,RF POWER DIVIDER 10MHZ-2GHZ 8SMD,0,0,"114.99440","0","25","Bulk","-","Active","1.8dB","10MHz ~ 2GHz","Isolation (Min) 12dB","0.385"" L x 0.510"" W (9.80mm x 12.95mm)","8-SMD"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5511-02-sma-79-01.pdf,-,PWD-5512-02-SMA-79-ND,PWD-5512-02-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-4GHZ MODULE,0,0,"506.25000","0","1","Bulk","-","Active","0.4dB","2GHz ~ 4GHz","Isolation (Min) 20dB","3.000"" L x 2.000"" W (76.20mm x 50.10mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5515-02-sma-79-01.pdf,-,PWD-5515-02-SMA-79-ND,PWD-5515-02-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DVDR 8GHZ-12.4GHZ MODULE,0,0,"506.25000","0","1","Bulk","-","Active","0.5dB","8GHz ~ 12.4GHz","Isolation (Min) 20dB","1.000"" L x 0.250"" W (25.40mm x 6.35mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5520-02-sma-79-01.pdf,-,PWD-5520-02-SMA-79-ND,PWD-5520-02-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF POWER DVDR 500MHZ-2GHZ MODULE,0,0,"525.69000","0","1","Bulk","-","Active","0.5dB","500MHz ~ 2GHz","Isolation (Min) 20dB","2.000"" L x 0.250"" W (50.80mm x 6.35mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5522-02-sma-79-01.pdf,-,PWD-5522-02-SMA-79-ND,PWD-5522-02-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-8GHZ MODULE,0,0,"525.69000","0","1","Bulk","-","Active","0.5dB","2GHz ~ 8GHz","Isolation (Min) 20dB","2.000"" L x 1.000"" W (50.80mm x 25.40mm)","Module"
https://cdn.macom.com/datasheets/T-1000.pdf,-,T-1000-SMA-ND,T-1000-SMA,M/A-Com Technology Solutions,RF POWER DIVIDER 10MHZ-1GHZ,0,0,"542.61200","0","10","-","-","Active","0.8dB","10MHz ~ 1GHz","-","-","-"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5532-02-sma-79-01.pdf,-,PWD-5532-02-SMA-79-ND,PWD-5532-02-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-18GHZ MODULE,0,0,"576.99000","0","1","Bulk","-","Active","1dB","2GHz ~ 18GHz","-","2.250"" L x 1.000"" W (57.15mm x 25.40mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5533-02-sma-79-01.pdf,-,PWD-5533-02-SMA-79-ND,PWD-5533-02-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-18GHZ MODULE,0,0,"654.75000","0","1","Bulk","-","Active","0.8dB","2GHz ~ 18GHz","Isolation (Min) 15dB","2.000"" L x 1.000"" W (50.80mm x 25.40mm)","Module"
https://cdn.anaren.com/product-documents/MilitaryComponents/PowerDividers4Way/44040/44040_DataSeet.pdf,-,44040-ND,44040,Anaren,RF PWR DIVIDER 6GHZ-18GHZ MODULE,1,0,"715.49000","0","1","Tray","-","Obsolete","1.6dB","6GHz ~ 18GHz","Isolation (Min) 17dB, 14dB Return Loss","2.000"" L x 1.030"" W x 0.370"" H (50.80mm x 26.16mm x 9.40mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5520-04-sma-79-01.pdf,-,PWD-5520-04-SMA-79-ND,PWD-5520-04-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF POWER DVDR 500MHZ-2GHZ MODULE,0,0,"743.85000","0","1","Bulk","-","Active","1dB","500MHz ~ 2GHz","Isolation (Min) 18dB","3.000"" L x 2.000"" W (76.20mm x 50.10mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5522-04-sma-79-01.pdf,-,PWD-5522-04-SMA-79-ND,PWD-5522-04-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-8GHZ MODULE,0,0,"749.25000","0","1","Bulk","-","Active","1dB","2GHz ~ 8GHz","Isolation (Min) 18dB","3.000"" L x 2.000"" W (76.20mm x 50.10mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5520-03-sma-79-01.pdf,-,PWD-5520-03-SMA-79-ND,PWD-5520-03-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF POWER DVDR 500MHZ-2GHZ MODULE,0,0,"769.95000","0","1","Bulk","-","Active","1dB","500MHz ~ 2GHz","Isolation (Min) 15dB","3.000"" L x 1.500"" W (76.20mm x 38.10mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5532-02-tnc-79-01.pdf,-,PWD-5532-02-TNC-79-ND,PWD-5532-02-TNC-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-18GHZ MODULE,0,0,"880.88000","0","1","Bulk","-","Active","1dB","2GHz ~ 18GHz","-","2.250"" L x 1.000"" W (57.15mm x 25.40mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5533-03-sma-79-01.pdf,-,PWD-5533-03-SMA-79-ND,PWD-5533-03-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-18GHZ MODULE,0,0,"880.88000","0","1","Bulk","-","Active","1.2dB","2GHz ~ 18GHz","Isolation (Min) 15dB","3.000"" L x 1.500"" W (76.20mm x 38.10mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/PWD-5532-03-SMA-79-01.pdf,-,PWD-5532-03-SMA-79-ND,PWD-5532-03-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-18GHZ MODULE,0,0,"906.98000","0","1","Bulk","-","Active","1dB","2GHz ~ 18GHz","Isolation (Min) 20dB","2.500"" L x 0.750"" W x 0.380"" H (63.50mm x 19.10mm x 9.70mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5532-04-sma-79-01.pdf,-,PWD-5532-04-SMA-79-ND,PWD-5532-04-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-18GHZ MODULE,0,0,"1024.43000","0","1","Bulk","-","Active","1.5dB","2GHz ~ 18GHz","Isolation (Min) 18dB","3.000"" L x 2.000"" W (76.20mm x 50.10mm)","Module"
https://belfuse.com/resources/midwestMicrowave/Drawings/dr-PWD-5526-04-NNN-79.pdf,-,PWD-5526-04-NNN-79-ND,PWD-5526-04-NNN-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 6GHZ-18GHZ MODULE,0,0,"1128.83000","0","1","Bulk","-","Active","1dB","6GHz ~ 18GHz","Isolation (Min) 18dB","1.460"" L x 2.000"" W (37.10mm x 50.80mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5526-08-sma-79-01.pdf,-,PWD-5526-08-SMA-79-ND,PWD-5526-08-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 5GHZ-19GHZ MODULE,0,0,"1183.11000","0","1","Bulk","-","Active","0.4dB","5GHz ~ 19GHz","Isolation (Min) 20dB","3.500"" L x 4.000"" W (88.90mm x 101.60mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/PWD-5532-03-TNC-79-01.pdf,-,PWD-5532-03-TNC-79-ND,PWD-5532-03-TNC-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-18GHZ MODULE,0,0,"1209.74000","0","1","Bulk","-","Active","1dB","2GHz ~ 18GHz","Isolation (Min) 20dB","2.660"" L x 1.000"" W x 0.650"" H (67.56mm x 25.40mm x 16.51mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5530-02-tnc-79-01.pdf,-,PWD-5530-02-TNC-79-ND,PWD-5530-02-TNC-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DVDR 500MHZ-18GHZ MODULE,0,0,"1344.15000","0","1","Bulk","-","Active","0.3dB","500MHz ~ 18GHz","Isolation (Min) 18dB","5.500"" L x 1.000"" W (139.70mm x 25.40mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5532-04-tnc-79-01.pdf,-,PWD-5532-04-TNC-79-ND,PWD-5532-04-TNC-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-18GHZ MODULE,0,0,"1344.15000","0","1","Bulk","-","Active","1.5dB","2GHz ~ 18GHz","Isolation (Min) 18dB","3.000"" L x 2.000"" W (76.20mm x 50.10mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5532-08-sma-79-01.pdf,-,PWD-5532-08-SMA-79-ND,PWD-5532-08-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DIVIDER 2GHZ-18GHZ MODULE,0,0,"1631.25000","0","1","Bulk","-","Active","0.7dB","2GHz ~ 18GHz","Isolation (Min) 15dB","4.600"" L x 4.000"" W (116.80mm x 101.60mm)","Module"
https://belfuse.com/resources/cinchMidwestMicrowave/Drawings/pwd-5530-08-sma-79-01.pdf,-,PWD-5530-08-SMA-79-ND,PWD-5530-08-SMA-79,Cinch Connectivity Solutions Midwest Microwave,RF PWR DVDR 500MHZ-18GHZ MODULE,0,0,"3360.38000","0","1","Bulk","-","Active","1dB","500MHz ~ 18GHz","Isolation (Min) 15dB","5.200"" L x 4.000"" W (132.10mm x 101.60mm)","Module"
-,-,P10699TR-ND,EHF-FD1545,Panasonic Electronic Components,RF POWER DIVIDER 650HZ-2000MHZ,0,0,"Obsolete","0","4000","Tape & Reel (TR)","-","Obsolete","4dB","650Hz ~ 2000MHz","-","0.063"" L x 0.063"" W (1.60mm x 1.60mm)","-"
-,-,P10699CT-ND,EHF-FD1545,Panasonic Electronic Components,RF POWER DIVIDER 650HZ-2000MHZ,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4dB","650Hz ~ 2000MHz","-","0.063"" L x 0.063"" W (1.60mm x 1.60mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/EHF-FD1502.JPG,P10715-ND,EHF-FD1502,Panasonic Electronic Components,RF POWER DIVIDER 720HZ-760MHZ,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","4dB","720Hz ~ 760MHz","Isolation (Min) 18dB, 1.8 VSWR (Max)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/EHF-FD1506.JPG,P10718-ND,EHF-FD1506,Panasonic Electronic Components,RF POWER DIVIDER 1607HZ-1685MHZ,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","4dB","1607Hz ~ 1685MHz","Isolation (Min) 18dB, 1.6 VSWR (Max)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/ehf-fd1779.JPG,P10719-ND,EHF-FD1513,Panasonic Electronic Components,RF POWER DIVIDER 1720HZ-1790MHZ,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","4dB","1720Hz ~ 1790MHz","-","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/EHF-FD1507.JPG,P10720-ND,EHF-FD1507,Panasonic Electronic Components,RF POWER DIVIDER 1720HZ-1790MHZ,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","4dB","1720Hz ~ 1790MHz","Isolation (Min) 18dB, 1.6 VSWR (Max)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/EHF-FD1509.JPG,P10721-ND,EHF-FD1509,Panasonic Electronic Components,RF POWER DIVIDER 2043HZ-2104MHZ,0,0,"Obsolete","0","1000","Bulk","-","Obsolete","4dB","2043Hz ~ 2104MHz","Isolation (Min) 18dB, 1.6 VSWR (Max)","0.126"" L x 0.063"" W (3.20mm x 1.60mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/ehf-fd1779.JPG,P12053TR-ND,EHF-FD1495,Panasonic Electronic Components,RF PWR DVDR 1607HZ-1685MHZ 0805,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","4dB","1607Hz ~ 1685MHz","-","0.063"" L x 0.063"" W (1.60mm x 1.60mm)","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/ehf-fd1779.JPG,P12053CT-ND,EHF-FD1495,Panasonic Electronic Components,RF PWR DVDR 1607HZ-1685MHZ 0805,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4dB","1607Hz ~ 1685MHz","-","0.063"" L x 0.063"" W (1.60mm x 1.60mm)","0805 (2012 Metric)"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/ehf-fd1779.JPG,P12054TR-ND,EHF-FD1779,Panasonic Electronic Components,RF POWER DIVIDER 720MHZ-1008MHZ,0,0,"Obsolete","0","500","Tape & Reel (TR)","-","Obsolete","4dB","720MHz ~ 1008MHz","-","0.063"" L x 0.063"" W (1.60mm x 1.60mm)","-"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EHFFD_Series.pdf,//media.digikey.com/photos/Panasonic%20Photos/ehf-fd1779.JPG,P12054CT-ND,EHF-FD1779,Panasonic Electronic Components,RF POWER DIVIDER 720MHZ-1008MHZ,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","4dB","720MHz ~ 1008MHz","-","0.063"" L x 0.063"" W (1.60mm x 1.60mm)","-"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4302-4.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-20;CP;20.jpg,ADA4302-4ACPZ-RL-ND,ADA4302-4ACPZ-RL,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 20QFN,0,0,"Obsolete","0","5000","Tape & Reel (TR)","-","Obsolete","-","54MHz ~ 865MHz","-","-","20-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4302-4.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-20;CP;20.jpg,ADA4302-4ACPZ-RL7TR-ND,ADA4302-4ACPZ-RL7,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 20QFN,0,0,"Obsolete","0","1500","Tape & Reel (TR)","-","Obsolete","-","54MHz ~ 865MHz","-","-","20-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4302-4.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-20;CP;20.jpg,ADA4302-4ACPZ-RL7CT-ND,ADA4302-4ACPZ-RL7,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 20QFN,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","-","54MHz ~ 865MHz","-","-","20-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4302-4.pdf,//media.digikey.com/photos/Analog%20Devices%20Photos/505;CP-20;CP;20.jpg,ADA4302-4ACPZ-RL7DKR-ND,ADA4302-4ACPZ-RL7,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 20QFN,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","-","54MHz ~ 865MHz","-","-","20-VFQFN Exposed Pad, CSP"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4304-3_4304-4.pdf,//media.digikey.com/Renders/Hittite%20Microwave%20Renders/16-VFQFN%20Exposed%20Pad.jpg,ADA4304-4ACPZ-RL-ND,ADA4304-4ACPZ-RL,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 16QFN,0,0,"Obsolete","0","5000","Tape & Reel (TR)","-","Obsolete","-","54MHz ~ 865MHz","-","-","16-VFQFN Exposed Pad"
https://www.analog.com/media/en/technical-documentation/data-sheets/ADA4304-3_4304-4.pdf,//media.digikey.com/Renders/Analog%20Devices%20Renders/16-VFQFN.jpg,ADA4304-3ACPZ-RL-ND,ADA4304-3ACPZ-RL,Analog Devices Inc.,RF POWER DVDR 54MHZ-865MHZ 16QFN,0,0,"Obsolete","0","5000","Tape & Reel (TR)","-","Obsolete","-","54MHz ~ 865MHz","-","-","16-VFQFN Exposed Pad, CSP"
http://productfinder.pulseeng.com/products/datasheets/C220.pdf,-,CX4012LT-ND,CX4012LT,Pulse Electronics Network,RF POWER DIVIDER 5MHZ-1GHZ,0,0,"Active","0","0","Tape & Reel (TR)","-","Active","0.4dB","5MHz ~ 1GHz","Isolation (Min) 16.5dB","0.310"" L x 0.255"" W x 0.21"" H (7.87mm x 6.48mm x 5.33mm)","-"
http://www.skyworksinc.com/downloads/literature/Wireless_Infrastructure_Solutions.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/PD09-73LF.jpg,863-1250-2-ND,PD09-73LF,Skyworks Solutions Inc.,RF POWER DVDR 810MHZ-960MHZ SOT6,0,0,"Obsolete","0","6000","Tape & Reel (TR)","-","Obsolete","0.4dB","810MHz ~ 960MHz","Isolation (Min) 18dB, 3% Imbalance (Max)","0.122"" L x 0.126"" W x 0.057"" H (3.10mm x 3.20mm x 1.45mm)","SOT-6"
http://www.skyworksinc.com/downloads/literature/Wireless_Infrastructure_Solutions.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/PD09-73LF.jpg,863-1250-1-ND,PD09-73LF,Skyworks Solutions Inc.,RF POWER DVDR 810MHZ-960MHZ SOT6,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","0.4dB","810MHz ~ 960MHz","Isolation (Min) 18dB, 3% Imbalance (Max)","0.122"" L x 0.126"" W x 0.057"" H (3.10mm x 3.20mm x 1.45mm)","SOT-6"
http://www.skyworksinc.com/downloads/literature/Wireless_Infrastructure_Solutions.pdf,//media.digikey.com/Photos/Skyworks%20Solutions%20Photos/PD09-73LF.jpg,863-1250-6-ND,PD09-73LF,Skyworks Solutions Inc.,RF POWER DVDR 810MHZ-960MHZ SOT6,0,0,"Digi-Reel","0","1","Digi-Reel®","-","Obsolete","0.4dB","810MHz ~ 960MHz","Isolation (Min) 18dB, 3% Imbalance (Max)","0.122"" L x 0.126"" W x 0.057"" H (3.10mm x 3.20mm x 1.45mm)","SOT-6"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/PD18-73(LF).pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-SOT,AS193.jpg",863-1251-2-ND,PD18-73LF,Skyworks Solutions Inc.,RF POWER DVDR 1.71-1.99GHZ SOT-6,0,0,"Obsolete","0","6000","Tape & Reel (TR)","-","Obsolete","0.4dB","1.71GHz ~ 1.99GHz","Isolation (Min) 18dB, 3% Imbalance (Max)","0.122"" L x 0.126"" W x 0.057"" H (3.10mm x 3.20mm x 1.45mm)","SOT-6"
//media.digikey.com/pdf/Data%20Sheets/Skyworks%20PDFs/PD18-73(LF).pdf,"//media.digikey.com/Renders/Skyworks%20Solutions%20Renders/6-SOT,AS193.jpg",863-1251-1-ND,PD18-73LF,Skyworks Solutions Inc.,RF POWER DVDR 1.71-1.99GHZ SOT-6,0,0,"Obsolete","0","1","Cut Tape (CT)","-","Obsolete","0.4dB","1.71GHz ~ 1.99GHz","Isolation (Min) 18dB, 3% Imbalance (Max)","0.122"" L x 0.126"" W x 0.057"" H (3.10mm x 3.20mm x 1.45mm)","SOT-6"
