Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Type","Applications","Composition","Resistance","Tolerance","Power (Watts)","Temperature Coefficient","Operating Temperature","Mounting Type"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P220CGCT-ND,ERA-V27J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/16W,14517,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P220CGDKR-ND,ERA-V27J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/16W,14517,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P470CGTR-ND,ERA-V27J471V,Panasonic Electronic Components,RES TEMP SENS 470 OHM 5% 1/16W,10000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","470 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P470CGCT-ND,ERA-V27J471V,Panasonic Electronic Components,RES TEMP SENS 470 OHM 5% 1/16W,16151,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","470 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P470CGDKR-ND,ERA-V27J471V,Panasonic Electronic Components,RES TEMP SENS 470 OHM 5% 1/16W,16151,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","470 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P560CGTR-ND,ERA-V27J561V,Panasonic Electronic Components,RES TEMP SENS 560 OHM 5% 1/16W,10000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","560 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P560CGCT-ND,ERA-V27J561V,Panasonic Electronic Components,RES TEMP SENS 560 OHM 5% 1/16W,11842,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","560 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P560CGDKR-ND,ERA-V27J561V,Panasonic Electronic Components,RES TEMP SENS 560 OHM 5% 1/16W,11842,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","560 Ohms","±5%","0.063W, 1/16W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P33CHTR-ND,ERA-V33J330V,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/16W,10000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P33CHCT-ND,ERA-V33J330V,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/16W,13096,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P33CHDKR-ND,ERA-V33J330V,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/16W,13096,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P120CHTR-ND,ERA-V33J121V,Panasonic Electronic Components,RES TEMP SENS 120 OHM 5% 1/16W,10000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","120 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P120CHCT-ND,ERA-V33J121V,Panasonic Electronic Components,RES TEMP SENS 120 OHM 5% 1/16W,14081,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","120 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P120CHDKR-ND,ERA-V33J121V,Panasonic Electronic Components,RES TEMP SENS 120 OHM 5% 1/16W,14081,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","120 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P680CHTR-ND,ERA-V33J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/16W,10000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P680CHCT-ND,ERA-V33J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/16W,11642,0,"0.51000","0","1","Cut Tape (CT)","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/photos/Panasonic%20Photos/10-0603%20Resistor.jpg,P680CHDKR-ND,ERA-V33J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/16W,11642,0,"Digi-Reel","0","1","Digi-Reel®","ERAV","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.063W, 1/16W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P18CBTR-ND,ERA-S15J180V,Panasonic Electronic Components,RES TEMP SENS 18 OHM 5% 1/10W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","18 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P18CBCT-ND,ERA-S15J180V,Panasonic Electronic Components,RES TEMP SENS 18 OHM 5% 1/10W,9827,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","18 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P18CBDKR-ND,ERA-S15J180V,Panasonic Electronic Components,RES TEMP SENS 18 OHM 5% 1/10W,9827,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","18 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P180CBTR-ND,ERA-S15J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/10W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P180CBCT-ND,ERA-S15J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/10W,9231,0,"0.51000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P180CBDKR-ND,ERA-S15J181V,Panasonic Electronic Components,RES TEMP SENS 180 OHM 5% 1/10W,9231,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","180 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P220CBTR-ND,ERA-S15J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/10W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P220CBCT-ND,ERA-S15J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/10W,9360,0,"0.51000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P220CBDKR-ND,ERA-S15J221V,Panasonic Electronic Components,RES TEMP SENS 220 OHM 5% 1/10W,9360,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","220 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P680CBTR-ND,ERA-S15J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/10W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P680CBCT-ND,ERA-S15J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/10W,5198,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P680CBDKR-ND,ERA-S15J681V,Panasonic Electronic Components,RES TEMP SENS 680 OHM 5% 1/10W,5198,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","680 Ohms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P3.9KCBTR-ND,ERA-S15J392V,Panasonic Electronic Components,RES TEMP SENS 3.9K OHM 5% 1/10W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.9 kOhms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P3.9KCBCT-ND,ERA-S15J392V,Panasonic Electronic Components,RES TEMP SENS 3.9K OHM 5% 1/10W,9307,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.9 kOhms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P3.9KCBDKR-ND,ERA-S15J392V,Panasonic Electronic Components,RES TEMP SENS 3.9K OHM 5% 1/10W,9307,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","3.9 kOhms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P5.6KCBTR-ND,ERA-S15J562V,Panasonic Electronic Components,RES TEMP SENS 5.6K OHM 5% 1/10W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","5.6 kOhms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P5.6KCBCT-ND,ERA-S15J562V,Panasonic Electronic Components,RES TEMP SENS 5.6K OHM 5% 1/10W,12579,0,"0.51000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","5.6 kOhms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P5.6KCBDKR-ND,ERA-S15J562V,Panasonic Electronic Components,RES TEMP SENS 5.6K OHM 5% 1/10W,12579,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","5.6 kOhms","±5%","0.1W, 1/10W","1500ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P470CCTR-ND,ERA-S27J471V,Panasonic Electronic Components,RES TEMP SENS 470 OHM 5% 1/10W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","470 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P470CCCT-ND,ERA-S27J471V,Panasonic Electronic Components,RES TEMP SENS 470 OHM 5% 1/10W,6102,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","470 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P470CCDKR-ND,ERA-S27J471V,Panasonic Electronic Components,RES TEMP SENS 470 OHM 5% 1/10W,6102,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","470 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P560CCTR-ND,ERA-S27J561V,Panasonic Electronic Components,RES TEMP SENS 560 OHM 5% 1/10W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","560 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P560CCCT-ND,ERA-S27J561V,Panasonic Electronic Components,RES TEMP SENS 560 OHM 5% 1/10W,12839,0,"0.42000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","560 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P560CCDKR-ND,ERA-S27J561V,Panasonic Electronic Components,RES TEMP SENS 560 OHM 5% 1/10W,12839,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","560 Ohms","±5%","0.1W, 1/10W","2700ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P33CDTR-ND,ERA-S33J330V,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/10W,5000,0,"0.11685","0","5000","Tape & Reel (TR)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P33CDCT-ND,ERA-S33J330V,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/10W,6332,0,"0.51000","0","1","Cut Tape (CT)","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/ERA-W,V,S_Series_Rev_Nov_2016.pdf",//media.digikey.com/Renders/Panasonic%20Renders/ERAS%20Series%200805%20Pkg.jpg,P33CDDKR-ND,ERA-S33J330V,Panasonic Electronic Components,RES TEMP SENS 33 OHM 5% 1/10W,6332,0,"Digi-Reel","0","1","Digi-Reel®","ERAS","Obsolete","Temperature Sensitive","Temperature Correction Circuits","Metal Film","33 Ohms","±5%","0.1W, 1/10W","3300ppm/°C","-40°C ~ 125°C","Surface Mount"
