Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Temperature Coefficient","Number of Turns","Adjustment Type","Resistive Material","Mounting Type","Termination Style","Size / Dimension"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2654-6-ND,PVG3A501C01R00,Bourns Inc.,TRIMMER 500 OHM 0.25W J LEAD TOP,28374,0,"Digi-Reel","0","1","Digi-Reel®","PVG3","Active","500 Ohms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3G.jpg,490-6996-2-ND,PVG3G502C01R00,Bourns Inc.,TRIMMER 5K OHM 0.25W GW TOP ADJ,14000,0,"0.77700","0","1000","Tape & Reel (TR)","PVG3","Active","5 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3G.jpg,490-6996-1-ND,PVG3G502C01R00,Bourns Inc.,TRIMMER 5K OHM 0.25W GW TOP ADJ,14663,0,"1.57000","0","1","Cut Tape (CT)","PVG3","Active","5 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3G.jpg,490-6996-6-ND,PVG3G502C01R00,Bourns Inc.,TRIMMER 5K OHM 0.25W GW TOP ADJ,14663,0,"Digi-Reel","0","1","Digi-Reel®","PVG3","Active","5 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","Gull Wing","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2650-2-ND,PVG3A203C01R00,Bourns Inc.,TRIMMER 20K OHM 0.25W J LEAD TOP,7000,0,"0.77700","0","1000","Tape & Reel (TR)","PVG3","Active","20 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2650-1-ND,PVG3A203C01R00,Bourns Inc.,TRIMMER 20K OHM 0.25W J LEAD TOP,8149,0,"1.57000","0","1","Cut Tape (CT)","PVG3","Active","20 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2650-6-ND,PVG3A203C01R00,Bourns Inc.,TRIMMER 20K OHM 0.25W J LEAD TOP,8149,0,"Digi-Reel","0","1","Digi-Reel®","PVG3","Active","20 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2648-2-ND,PVG3A201C01R00,Bourns Inc.,TRIMMER 200 OHM 0.25W J LEAD TOP,8000,0,"0.77700","0","1000","Tape & Reel (TR)","PVG3","Active","200 Ohms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2648-1-ND,PVG3A201C01R00,Bourns Inc.,TRIMMER 200 OHM 0.25W J LEAD TOP,9123,0,"1.57000","0","1","Cut Tape (CT)","PVG3","Active","200 Ohms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2648-6-ND,PVG3A201C01R00,Bourns Inc.,TRIMMER 200 OHM 0.25W J LEAD TOP,9123,0,"Digi-Reel","0","1","Digi-Reel®","PVG3","Active","200 Ohms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2655-2-ND,PVG3A502C01R00,Bourns Inc.,TRIMMER 5K OHM 0.25W J LEAD TOP,8000,0,"0.77700","0","1000","Tape & Reel (TR)","PVG3","Active","5 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2655-1-ND,PVG3A502C01R00,Bourns Inc.,TRIMMER 5K OHM 0.25W J LEAD TOP,9056,0,"1.57000","0","1","Cut Tape (CT)","PVG3","Active","5 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2655-6-ND,PVG3A502C01R00,Bourns Inc.,TRIMMER 5K OHM 0.25W J LEAD TOP,9056,0,"Digi-Reel","0","1","Digi-Reel®","PVG3","Active","5 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2649-2-ND,PVG3A202C01R00,Bourns Inc.,TRIMMER 2K OHM 0.25W J LEAD TOP,3000,0,"0.77700","0","1000","Tape & Reel (TR)","PVG3","Active","2 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2649-1-ND,PVG3A202C01R00,Bourns Inc.,TRIMMER 2K OHM 0.25W J LEAD TOP,3766,0,"1.57000","0","1","Cut Tape (CT)","PVG3","Active","2 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.bourns.com/docs/Product-Datasheets/pvg3.pdf,//media.digikey.com/Photos/Bourns%20Photos/MFG_PVG3A.jpg,490-2649-6-ND,PVG3A202C01R00,Bourns Inc.,TRIMMER 2K OHM 0.25W J LEAD TOP,3766,0,"Digi-Reel","0","1","Digi-Reel®","PVG3","Active","2 kOhms","0.25W, 1/4W","±20%","±150ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Rectangular - 0.142"" x 0.134"" Face x 0.079"" H (3.60mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA203TR-ND,ST32ETA203,Nidec Copal Electronics,TRIMMER 20KOHM 0.125W J LEAD TOP,23500,0,"0.81396","0","500","Tape & Reel (TR)","ST-32","Active","20 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA203CT-ND,ST32ETA203,Nidec Copal Electronics,TRIMMER 20KOHM 0.125W J LEAD TOP,23701,0,"1.52000","0","1","Cut Tape (CT)","ST-32","Active","20 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA203DKR-ND,ST32ETA203,Nidec Copal Electronics,TRIMMER 20KOHM 0.125W J LEAD TOP,23701,0,"Digi-Reel","0","1","Digi-Reel®","ST-32","Active","20 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA103TR-ND,ST32ETA103,Nidec Copal Electronics,TRIMMER 10KOHM 0.125W J LEAD TOP,19500,0,"0.81396","0","500","Tape & Reel (TR)","ST-32","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA103CT-ND,ST32ETA103,Nidec Copal Electronics,TRIMMER 10KOHM 0.125W J LEAD TOP,20045,0,"1.52000","0","1","Cut Tape (CT)","ST-32","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA103DKR-ND,ST32ETA103,Nidec Copal Electronics,TRIMMER 10KOHM 0.125W J LEAD TOP,20045,0,"Digi-Reel","0","1","Digi-Reel®","ST-32","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA502TR-ND,ST32ETA502,Nidec Copal Electronics,TRIMMER 5K OHM 0.125W J LEAD TOP,18500,0,"0.81396","0","500","Tape & Reel (TR)","ST-32","Active","5 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA502CT-ND,ST32ETA502,Nidec Copal Electronics,TRIMMER 5K OHM 0.125W J LEAD TOP,19198,0,"1.52000","0","1","Cut Tape (CT)","ST-32","Active","5 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA502DKR-ND,ST32ETA502,Nidec Copal Electronics,TRIMMER 5K OHM 0.125W J LEAD TOP,19448,0,"Digi-Reel","0","1","Digi-Reel®","ST-32","Active","5 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA504TR-ND,ST32ETA504,Nidec Copal Electronics,TRIMMER 500K OHM 0.125W J LEAD,13500,0,"0.81396","0","500","Tape & Reel (TR)","ST-32","Active","500 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA504CT-ND,ST32ETA504,Nidec Copal Electronics,TRIMMER 500K OHM 0.125W J LEAD,13638,0,"1.52000","0","1","Cut Tape (CT)","ST-32","Active","500 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA504DKR-ND,ST32ETA504,Nidec Copal Electronics,TRIMMER 500K OHM 0.125W J LEAD,13638,0,"Digi-Reel","0","1","Digi-Reel®","ST-32","Active","500 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETB%20SERIES.jpg,ST32ETB103TR-ND,ST32ETB103,Nidec Copal Electronics,TRIMMER 10K OHM 0.125W GW TOP,13000,0,"0.81396","0","500","Tape & Reel (TR)","ST-32","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETB%20SERIES.jpg,ST32ETB103CT-ND,ST32ETB103,Nidec Copal Electronics,TRIMMER 10K OHM 0.125W GW TOP,13555,0,"1.52000","0","1","Cut Tape (CT)","ST-32","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETB%20SERIES.jpg,ST32ETB103DKR-ND,ST32ETB103,Nidec Copal Electronics,TRIMMER 10K OHM 0.125W GW TOP,13555,0,"Digi-Reel","0","1","Digi-Reel®","ST-32","Active","10 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA503TR-ND,ST32ETA503,Nidec Copal Electronics,TRIMMER 50KOHM 0.125W J LEAD TOP,13000,0,"0.81396","0","500","Tape & Reel (TR)","ST-32","Active","50 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA503CT-ND,ST32ETA503,Nidec Copal Electronics,TRIMMER 50KOHM 0.125W J LEAD TOP,13370,0,"1.52000","0","1","Cut Tape (CT)","ST-32","Active","50 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA503DKR-ND,ST32ETA503,Nidec Copal Electronics,TRIMMER 50KOHM 0.125W J LEAD TOP,13370,0,"Digi-Reel","0","1","Digi-Reel®","ST-32","Active","50 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA202TR-ND,ST32ETA202,Nidec Copal Electronics,TRIMMER 2K OHM 0.125W J LEAD TOP,12000,0,"0.81396","0","500","Tape & Reel (TR)","ST-32","Active","2 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA202CT-ND,ST32ETA202,Nidec Copal Electronics,TRIMMER 2K OHM 0.125W J LEAD TOP,12166,0,"1.52000","0","1","Cut Tape (CT)","ST-32","Active","2 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA202DKR-ND,ST32ETA202,Nidec Copal Electronics,TRIMMER 2K OHM 0.125W J LEAD TOP,12166,0,"Digi-Reel","0","1","Digi-Reel®","ST-32","Active","2 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA104TR-ND,ST32ETA104,Nidec Copal Electronics,TRIMMER 100K OHM 0.125W J LEAD,7000,0,"0.81396","0","500","Tape & Reel (TR)","ST-32","Active","100 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA104CT-ND,ST32ETA104,Nidec Copal Electronics,TRIMMER 100K OHM 0.125W J LEAD,7517,0,"1.52000","0","1","Cut Tape (CT)","ST-32","Active","100 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/st-32.pdf,//media.digikey.com/photos/Copal%20Photos/ST32ETA%20SERIES.jpg,ST32ETA104DKR-ND,ST32ETA104,Nidec Copal Electronics,TRIMMER 100K OHM 0.125W J LEAD,7517,0,"Digi-Reel","0","1","Digi-Reel®","ST-32","Active","100 kOhms","0.125W, 1/8W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","J Lead","Square - 0.134"" L x 0.134"" W x 0.079"" H (3.40mm x 3.40mm x 2.00mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/ct-6.pdf,//media.digikey.com/photos/Copal%20Photos/CT6EP%20SERIES.jpg,CT6EP103-ND,CT6EP103,Nidec Copal Electronics,TRIMMER 10K OHM 0.5W PC PIN TOP,30917,0,"0.83000","0","1","Bulk","CT6","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.276"" x 0.276"" Face x 0.228"" L (7.00mm x 7.00mm x 5.80mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/ct-6.pdf,//media.digikey.com/photos/Copal%20Photos/CT6EP%20SERIES.jpg,CT6EP502-ND,CT6EP502,Nidec Copal Electronics,TRIMMER 5K OHM 0.5W PC PIN TOP,16299,0,"0.83000","0","1","Bulk","CT6","Active","5 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.276"" x 0.276"" Face x 0.228"" L (7.00mm x 7.00mm x 5.80mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/ct-6.pdf,//media.digikey.com/photos/Copal%20Photos/CT6EP%20SERIES.jpg,CT6EP104-ND,CT6EP104,Nidec Copal Electronics,TRIMMER 100K OHM 0.5W PC PIN TOP,14038,0,"0.83000","0","1","Bulk","CT6","Active","100 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.276"" x 0.276"" Face x 0.228"" L (7.00mm x 7.00mm x 5.80mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/ct-6.pdf,//media.digikey.com/photos/Copal%20Photos/CT6EP%20SERIES.jpg,CT6EP102-ND,CT6EP102,Nidec Copal Electronics,TRIMMER 1K OHM 0.5W PC PIN TOP,6841,0,"0.83000","0","1","Bulk","CT6","Active","1 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.276"" x 0.276"" Face x 0.228"" L (7.00mm x 7.00mm x 5.80mm)"
https://www.nidec-copal-electronics.com/e/catalog/trimmer/ct-6.pdf,//media.digikey.com/photos/Copal%20Photos/CT6EW%20SERIES.jpg,CT6EW102-ND,CT6EW102,Nidec Copal Electronics,TRIMMER 1K OHM 0.5W PC PIN TOP,27022,0,"0.92000","0","1","Bulk","CT6","Active","1 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Square - 0.276"" x 0.276"" Face x 0.228"" L (7.00mm x 7.00mm x 5.80mm)"
http://www.vishay.com/docs/51008/ts53.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/TS53Y%20SERIES%20GULL%20WING.JPG,TS53YL-5.0KTR-ND,TS53YL502MR10,Vishay Sfernice,TRIMMER 5K OHM 0.25W GW TOP ADJ,12500,0,"0.99000","0","500","Tape & Reel (TR)","TS53","Active","5 kOhms","0.25W, 1/4W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.197"" x 0.197"" Face x 0.106"" H (5.00mm x 5.00mm x 2.70mm)"
http://www.vishay.com/docs/51008/ts53.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/TS53Y%20SERIES%20GULL%20WING.JPG,TS53YL-5.0KCT-ND,TS53YL502MR10,Vishay Sfernice,TRIMMER 5K OHM 0.25W GW TOP ADJ,13174,0,"1.80000","0","1","Cut Tape (CT)","TS53","Active","5 kOhms","0.25W, 1/4W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.197"" x 0.197"" Face x 0.106"" H (5.00mm x 5.00mm x 2.70mm)"
http://www.vishay.com/docs/51008/ts53.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/TS53Y%20SERIES%20GULL%20WING.JPG,TS53YL-5.0KDKR-ND,TS53YL502MR10,Vishay Sfernice,TRIMMER 5K OHM 0.25W GW TOP ADJ,13174,0,"Digi-Reel","0","1","Digi-Reel®","TS53","Active","5 kOhms","0.25W, 1/4W","±20%","±100ppm/°C","1","Top Adjustment","Cermet","Surface Mount","Gull Wing","Square - 0.197"" x 0.197"" Face x 0.106"" H (5.00mm x 5.00mm x 2.70mm)"
https://www.bourns.com/docs/Product-Datasheets/3362.pdf,//media.digikey.com/photos/Bourns%20Photos/3362P%20SERIES.jpg,3362P-103LF-ND,3362P-1-103LF,Bourns Inc.,TRIMMER 10K OHM 0.5W PC PIN TOP,10675,0,"1.02000","0","1","Tube","Trimpot® 3362 - Sealed","Active","10 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.275"" x 0.260"" Face x 0.185"" H (6.99mm x 6.60mm x 4.70mm)"
https://www.bourns.com/docs/Product-Datasheets/3362.pdf,//media.digikey.com/photos/Bourns%20Photos/3362P%20SERIES.jpg,3362P-502LF-ND,3362P-1-502LF,Bourns Inc.,TRIMMER 5K OHM 0.5W PC PIN TOP,9902,0,"1.02000","0","1","Tube","Trimpot® 3362 - Sealed","Active","5 kOhms","0.5W, 1/2W","±10%","±100ppm/°C","1","Top Adjustment","Cermet","Through Hole","PC Pins","Rectangular - 0.275"" x 0.260"" Face x 0.185"" H (6.99mm x 6.60mm x 4.70mm)"
