Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Number of Turns","Adjustment Type","Size / Dimension","Termination","Mounting Type"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-201-ND,3352V-1-201,Bourns Inc.,POT 200 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","200 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-202-ND,3352V-1-202,Bourns Inc.,POT 2.0K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","2 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-203-ND,3352V-1-203,Bourns Inc.,POT 20K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-205-ND,3352V-1-205,Bourns Inc.,POT 2.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","2 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-253-ND,3352V-1-253,Bourns Inc.,POT 25K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","25 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-254-ND,3352V-1-254,Bourns Inc.,POT 250K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","250 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-501-ND,3352V-1-501,Bourns Inc.,POT 500 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","500 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-503-ND,3352V-1-503,Bourns Inc.,POT 50K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","50 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/Photos/Bourns%20Photos/3352V-1-103LF.JPG,3352V-1-504-ND,3352V-1-504,Bourns Inc.,POT 500K OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","500 kOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-1-100-ND,3352W-1-100,Bourns Inc.,POT 10 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","10 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-1-200-ND,3352W-1-200,Bourns Inc.,POT 20 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","20 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-1-205-ND,3352W-1-205,Bourns Inc.,POT 2.0M OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","2 MOhms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3352.pdf,//media.digikey.com/photos/Bourns%20Photos/3352W%20SERIES.jpg,3352W-1-500-ND,3352W-1-500,Bourns Inc.,POT 50 OHM THUMBWHEEL CERM ST,0,0,"1.34900","0","500","Bulk","Trimpot® 3352 - Open Frame","Active","50 Ohms","0.5W, 1/2W","±20%","1","Side Adjustment","Round - 0.350"" Dia x 0.210"" H (8.89mm x 5.33mm)","PC Pins","Through Hole"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773263&DocType=DS&DocLang=English,-,1625938-2-ND,1625938-2,TE Connectivity Passive Product,POT 470 OHM THUMBWHEEL LINEAR,0,0,"12.07683","0","600","Bulk","PC908, Citec","Active","470 Ohms","1W","±20%","1","Top Adjustment","Round - 0.717"" Dia x 0.173"" H (18.20mm x 4.40mm)","PC Pins","Through Hole"
https://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=1773263&DocType=DS&DocLang=English,-,1625938-1-ND,1625938-1,TE Connectivity Passive Product,POT 10K OHM THUMBWHEEL LINEAR,0,0,"12.07683","0","600","Bulk","PC908, Citec","Active","10 kOhms","1W","±20%","1","Top Adjustment","Round - 0.717"" Dia x 0.173"" H (18.20mm x 4.40mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-100T-ND,3345P-1-100T,Bourns Inc.,THUMBWHEEL POT 10 1W TOP ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","10 Ohms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-102T-ND,3345P-1-102T,Bourns Inc.,THUMBWHEEL POT 1K 1W TOP ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","1 kOhms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-103T-ND,3345P-1-103T,Bourns Inc.,THUMBWHEEL POT 10K 1W TOP ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","10 kOhms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-200T-ND,3345P-1-200T,Bourns Inc.,THUMBWHEEL POT 20 1W TOP ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","20 Ohms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-202T-ND,3345P-1-202T,Bourns Inc.,THUMBWHEEL POT 2K 1W TOP ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","2 kOhms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-203T-ND,3345P-1-203T,Bourns Inc.,THUMBWHEEL POT 20K 1W TOP ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","20 kOhms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-501T-ND,3345P-1-501T,Bourns Inc.,THUMBWHEEL POT 500 1W TOP ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","500 Ohms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-502T-ND,3345P-1-502T,Bourns Inc.,THUMBWHEEL POT 5K 1W TOP ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","5 kOhms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,//media.digikey.com/photos/Bourns%20Photos/3345P%20SERIES.jpg,3345P-1-503T-ND,3345P-1-503T,Bourns Inc.,THUMBWHEEL POT 50K 1W TOP ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","50 kOhms","1W","±5%","1","Top Adjustment","Round - 0.495"" Dia x 0.315"" H (12.57mm x 8.00mm)","PC Pins","Through Hole"
https://www.bourns.com/docs/Product-Datasheets/3345.pdf,-,3345W-1-103T-ND,3345W-1-103T,Bourns Inc.,THUMBWHEEL POT 10K 1W SIDE ADJ,0,0,"13.84000","0","100","Bulk","Trimpot® 3345 - Sealed","Active","10 kOhms","1W","±5%","1","Side Adjustment","Rectangular - 0.550"" x 0.495"" Face x 0.550"" H (13.97mm x 12.57mm x 13.97mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4B0502-ND,EVL-HFAA01B53,Panasonic Electronic Components,POT 5K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","5 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4A9502-ND,EVL-HFAA01A53,Panasonic Electronic Components,POT 5K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","5 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4A9103-ND,EVL-HFAA01A14,Panasonic Electronic Components,POT 10K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","10 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4A9203-ND,EVL-HFAA01A24,Panasonic Electronic Components,POT 20K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","20 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4A9503-ND,EVL-HFAA01A54,Panasonic Electronic Components,POT 50K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","50 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4B0103-ND,EVL-HFAA01B14,Panasonic Electronic Components,POT 10K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","10 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4B0203-ND,EVL-HFAA01B24,Panasonic Electronic Components,POT 20K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","20 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4B0503-ND,EVL-HFAA01B54,Panasonic Electronic Components,POT 50K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","50 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4C,P4D.jpg",P4C1502-ND,EVL-HFAA06A53,Panasonic Electronic Components,POT 5K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","5 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.512"" Dia x 0.185"" H (13.00mm x 4.70mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4C,P4D.jpg",P4C1103-ND,EVL-HFAA06A14,Panasonic Electronic Components,POT 10K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","10 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.512"" Dia x 0.185"" H (13.00mm x 4.70mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4C,P4D.jpg",P4C1203-ND,EVL-HFAA06A24,Panasonic Electronic Components,POT 20K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","20 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.512"" Dia x 0.185"" H (13.00mm x 4.70mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4C,P4D.jpg",P4C1503-ND,EVL-HFAA06A54,Panasonic Electronic Components,POT 50K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","50 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.512"" Dia x 0.185"" H (13.00mm x 4.70mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4C,P4D.jpg",P4D2502-ND,EVL-HFAA06B53,Panasonic Electronic Components,POT 5K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","5 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.512"" Dia x 0.185"" H (13.00mm x 4.70mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4C,P4D.jpg",P4D2103-ND,EVL-HFAA06B14,Panasonic Electronic Components,POT 10K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","10 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.512"" Dia x 0.185"" H (13.00mm x 4.70mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4C,P4D.jpg",P4D2203-ND,EVL-HFAA06B24,Panasonic Electronic Components,POT 20K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","20 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.512"" Dia x 0.185"" H (13.00mm x 4.70mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4C,P4D.jpg",P4D2503-ND,EVL-HFAA06B54,Panasonic Electronic Components,POT 50K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","50 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.512"" Dia x 0.185"" H (13.00mm x 4.70mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4E3502-ND,EVL-HFKA01A53,Panasonic Electronic Components,POT 5K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","5 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4E3103-ND,EVL-HFKA01A14,Panasonic Electronic Components,POT 10K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","10 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4E3203-ND,EVL-HFKA01A24,Panasonic Electronic Components,POT 20K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","20 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4E3503-ND,EVL-HFKA01A54,Panasonic Electronic Components,POT 50K OHM THUMBWHEEL AUDIO,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","50 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4F4502-ND,EVL-HFKA01B53,Panasonic Electronic Components,POT 5K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","5 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4F4103-ND,EVL-HFKA01B14,Panasonic Electronic Components,POT 10K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","10 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4F4203-ND,EVL-HFKA01B24,Panasonic Electronic Components,POT 20K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","20 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4A,P4B,P4E,P4F.jpg",P4F4503-ND,EVL-HFKA01B54,Panasonic Electronic Components,POT 50K OHM THUMBWHEEL LINEAR,0,0,"Obsolete","0","4000","Bulk","EVL","Obsolete","50 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.504"" Dia x 0.157"" H (12.80mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4N2502-ND,EVL-HFKA05B53,Panasonic Electronic Components,POT THUMBWHEEL 5K OHM LINEAR,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","5 kOhms","0.03W, 1/32W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Electronic%20Components/EVLH.pdf,"//media.digikey.com/photos/Panasonic%20Photos/THUMBWHEEL%20POT%20P4K,P4L,P4M,P4N.jpg",P4K9203-ND,EVL-HFAA05A24,Panasonic Electronic Components,POT THUMBWHEEL 20K OHM AUDIO,0,0,"Obsolete","0","1000","Bulk","EVL","Obsolete","20 kOhms","0.01W","±20%","1","Top Adjustment","Round - 0.630"" Dia x 0.157"" H (16.00mm x 4.00mm)","PC Pins","Through Hole"
-,//media.digikey.com/photos/Panasonic%20Photos/EVU-TW1B24A13.jpg,P4G5102-ND,EVU-TW1B24A13,Panasonic Electronic Components,POT THUMB WHEEL 1K OHM HORZ,0,0,"Obsolete","0","2000","Bulk","EVU-TW","Obsolete","1 kOhms","0.01W","±30%","1","Top Adjustment","-","PC Pins","Through Hole"
-,//media.digikey.com/photos/Panasonic%20Photos/EVU-TW7B45C14.jpg,P4H6103-ND,EVU-TW7B45C14,Panasonic Electronic Components,POT THUMB WHEEL 10K OHM HORZ,0,0,"Obsolete","0","2000","Bulk","EVU-TW","Obsolete","10 kOhms","0.01W","±30%","1","Top Adjustment","-","PC Pins","Through Hole"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVUTUHB07C54.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVU-TUHB07C54.jpg,P4I7503TR-ND,EVU-TUHB07C54,Panasonic Electronic Components,POT THUMB WHEEL 50K OHM SMD,0,0,"Obsolete","0","1200","Tape & Reel (TR)","EVU-TU","Obsolete","50 kOhms","0.01W","±30%","1","Top Adjustment","Round - 0.630"" Dia x 0.150"" H (16.00mm x 3.80mm)","Gull Wing","Surface Mount"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Resistors%20Thermistors%20PDFs/EVUTUHB07C54.pdf,//media.digikey.com/photos/Panasonic%20Photos/EVU-TUHB07C54.jpg,P4I7503CT-ND,EVU-TUHB07C54,Panasonic Electronic Components,POT THUMB WHEEL 50K OHM SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","EVU-TU","Obsolete","50 kOhms","0.01W","±30%","1","Top Adjustment","Round - 0.630"" Dia x 0.150"" H (16.00mm x 3.80mm)","Gull Wing","Surface Mount"
