Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Resistance","Power (Watts)","Tolerance","Adjustment Type","Diameter","Length","Mounting Type","Termination","Package / Case"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D100K100E.JPG,D100K100E-ND,D100K100E,Ohmite,RESISTOR POWER ADJ 100 OHM 100W,20,0,"28.06000","0","1","Bulk","Dividohm®210","Active","100 Ohms","100W","±10%","Slide","0.752"" OD, 0.500"" ID (19.10mm x 12.70mm)","6.500"" (165.10mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D100K2R0E.JPG,D100K2R0E-ND,D100K2R0E,Ohmite,RESISTOR POWER ADJ 2 OHM 100W,28,0,"31.24000","0","1","Bulk","Dividohm®210","Active","2 Ohms","100W","±10%","Slide","0.752"" OD, 0.500"" ID (19.10mm x 12.70mm)","6.500"" (165.10mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D100K10RE.JPG,D100K10RE-ND,D100K10RE,Ohmite,RESISTOR POWER ADJ 10 OHM 100W,19,0,"31.24000","0","1","Bulk","Dividohm®210","Active","10 Ohms","100W","±10%","Slide","0.752"" OD, 0.500"" ID (19.10mm x 12.70mm)","6.500"" (165.10mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD20117A22R0JB15.jpg,RSSD-10C-ND,RSSD20117A10R0JB15,Vishay Sfernice,RESISTOR 10 OHM 100W 5% WW,22,0,"33.23000","0","1","Bulk","RSSD","Active","10 Ohms","100W","±5%","Slide","0.866"" OD, 0.496"" ID (22.00mm x 12.60mm)","4.606"" (117.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD20117A22R0JB15.jpg,RSSD-22C-ND,RSSD20117A22R0JB15,Vishay Sfernice,RESISTOR 22 OHM 100W 5% WW,11,0,"33.23000","0","1","Bulk","RSSD","Active","22 Ohms","100W","±5%","Slide","0.866"" OD, 0.496"" ID (22.00mm x 12.60mm)","4.606"" (117.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD20117A22R0JB15.jpg,RSSD-47C-ND,RSSD20117A47R0JB15,Vishay Sfernice,RESISTOR 47 OHM 100W 5% WW,7,0,"33.23000","0","1","Bulk","RSSD","Active","47 Ohms","100W","±5%","Slide","0.866"" OD, 0.496"" ID (22.00mm x 12.60mm)","4.606"" (117.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD20117A22R0JB15.jpg,RSSD-4.7C-ND,RSSD20117A4R70KB15,Vishay Sfernice,RESISTOR 4.7 OHM 100W 10% WW,6,0,"33.23000","0","1","Bulk","RSSD","Active","4.7 Ohms","100W","±10%","Slide","0.866"" OD, 0.496"" ID (22.00mm x 12.60mm)","4.606"" (117.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D225K100E.jpg,D225K100E-ND,D225K100E,Ohmite,RESISTOR POWER ADJ 100 OHM 225W,16,0,"36.66000","0","1","Bulk","Dividohm®210","Active","100 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/d225k500e.JPG,D225K500E-ND,D225K500E,Ohmite,RESISTOR POWER ADJ 500 OHM 225W,14,0,"36.66000","0","1","Bulk","Dividohm®210","Active","500 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D225K150E.JPG,D225K150E-ND,D225K150E,Ohmite,RESISTOR POWER ADJ 150 OHM 225W,12,0,"36.66000","0","1","Bulk","Dividohm®210","Active","150 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D225K25RE.JPG,D225K25RE-ND,D225K25RE,Ohmite,RESISTOR POWER ADJ 25 OHM 225W,10,0,"43.36000","0","1","Bulk","Dividohm®210","Active","25 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_280.pdf?r=false,-,E300K1R0E-ND,E300K1R0E,Ohmite,RESISTOR POWER ADJ 1 OHM 300W,15,0,"45.13000","0","1","Bulk","Corrib®280","Active","1 Ohms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD%20SERIES%20168MM.JPG,RSSD-22A-ND,RSSD25168A22R0JB06,Vishay Sfernice,RESISTOR 22 OHM 200W 5% WW,17,0,"51.32000","0","1","Bulk","RSSD","Active","22 Ohms","200W","±5%","Slide","1.063"" OD, 0.646"" ID (27.00mm x 16.40mm)","6.614"" (168.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD%20SERIES%20168MM.JPG,RSSD-100A-ND,RSSD25168A1000JB06,Vishay Sfernice,RESISTOR 100 OHM 200W 5% WW,12,0,"51.32000","0","1","Bulk","RSSD","Active","100 Ohms","200W","±5%","Slide","1.063"" OD, 0.646"" ID (27.00mm x 16.40mm)","6.614"" (168.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/d225k2r0e.JPG,D225K2R0E-ND,D225K2R0E,Ohmite,RESISTOR POWER ADJ 2 OHM 225W,37,0,"51.78000","0","1","Bulk","Dividohm®210","Active","2 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D225K1R0E.JPG,D225K1R0E-ND,D225K1R0E,Ohmite,RESISTOR POWER ADJ 1 OHM 225W,10,0,"61.08000","0","1","Bulk","Dividohm®210","Active","1 Ohms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D100K1R0E.JPG,D100K1R0E-ND,D100K1R0E,Ohmite,RESISTOR POWER ADJ 1 OHM 100W,10,0,"32.05000","0","1","Bulk","Dividohm®210","Active","1 Ohms","100W","±10%","Slide","0.752"" OD, 0.500"" ID (19.10mm x 12.70mm)","6.500"" (165.10mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD20117A1000JB15.JPG,RSSD-100C-ND,RSSD20117A1000JB15,Vishay Sfernice,RESISTOR 100 OHM 100W 5% WW,16,0,"33.23000","0","1","Bulk","RSSD","Active","100 Ohms","100W","±5%","Slide","0.866"" OD, 0.496"" ID (22.00mm x 12.60mm)","4.606"" (117.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/Photos/Ohmite%20Photos/D500J500E.JPG,D500J500E-ND,D500J500E,Ohmite,RES 500 OHM 500WATT 5%,4,0,"812.03000","0","1","Bulk","Dividohm®210","Active","500 Ohms","500W","±5%","Slide","2.500"" OD, 1.752"" ID (63.50mm x 44.50mm)","12.000"" (304.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT25-1.0.JPG,AVT25-1.0-ND,AVT02506E1R000KE,Vishay Huntington Electric Inc.,RES ADJ 1.0 OHM 25W 10% LUGS,1,0,"5.02000","0","1","Bulk","AVT","Active","1 Ohms","25W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVT50-25.JPG,AVT50-25-ND,AVT05006E25R00KE,Vishay Huntington Electric Inc.,RES ADJ 25 OHM 50W 10% LUGS,18,0,"7.56000","0","1","Bulk","AVT","Active","25 Ohms","50W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","4.016"" (102.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/HUNTINGTON-%20AVT25-3.0.jpg,AVT25-3.0-ND,AVT02506E3R000KE,Vishay Huntington Electric Inc.,RES ADJ 3.0 OHM 25W 10% LUGS,14,0,"5.02000","0","1","Bulk","AVT","Active","3 Ohms","25W","±10%","Slide","0.559"" OD, 0.311"" ID (14.20mm x 7.90mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D25K500E.JPG,D25K500E-ND,D25K500E,Ohmite,RESISTOR POWER ADJ 500 OHM 25W,12,0,"15.42000","0","1","Bulk","Dividohm®210","Active","500 Ohms","25W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D25K3R0E.JPG,D25K3R0E-ND,D25K3R0E,Ohmite,RESISTOR POWER ADJ 3 OHM 25W,1,0,"15.42000","0","1","Bulk","Dividohm®210","Active","3 Ohms","25W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/d25k25re.JPG,D25K25RE-ND,D25K25RE,Ohmite,RESISTOR POWER ADJ 25 OHM 25W,0,0,"15.42000","0","1","Bulk","Dividohm®210","Active","25 Ohms","25W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D50K10RE.jpg,D50K10RE-ND,D50K10RE,Ohmite,RESISTOR POWER ADJ 10 OHM 50W,25,0,"19.02000","0","1","Bulk","Dividohm®210","Active","10 Ohms","50W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","4.000"" (101.60mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/d50k100e.JPG,D50K100E-ND,D50K100E,Ohmite,RESISTOR POWER ADJ 100 OHM 50W,7,0,"19.02000","0","1","Bulk","Dividohm®210","Active","100 Ohms","50W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","4.000"" (101.60mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D50K50RE.JPG,D50K50RE-ND,D50K50RE,Ohmite,RESISTOR POWER ADJ 50 OHM 50W,0,0,"19.02000","0","1","Bulk","Dividohm®210","Active","50 Ohms","50W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","4.000"" (101.60mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31850/ave.pdf,//media.digikey.com/photos/Huntington%20Electric%20Photos/AVE-300%20SERIES.jpg,AVE300-.16-ND,AVE030020ER160KE,Vishay Huntington Electric Inc.,RES ADJ .16 OHM 300W 10%,9,0,"25.44000","0","1","Bulk","AVE","Active","160 mOhms","300W","±10%","Slide","1.126"" OD, 0.748"" ID (28.60mm x 19.00mm)","8.500"" (215.90mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D100K1K0E.JPG,D100K1K0E-ND,D100K1K0E,Ohmite,RESISTOR POWER ADJ 1K OHM 100W,2,0,"28.06000","0","1","Bulk","Dividohm®210","Active","1 kOhms","100W","±10%","Slide","0.752"" OD, 0.500"" ID (19.10mm x 12.70mm)","6.500"" (165.10mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/d225k1k0e.JPG,D225K1K0E-ND,D225K1K0E,Ohmite,RESISTOR POWER ADJ 1K OHM 225W,5,0,"36.66000","0","1","Bulk","Dividohm®210","Active","1 kOhms","225W","±10%","Slide","1.126"" OD, 0.752"" ID (28.60mm x 19.10mm)","10.500"" (266.70mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/50020/rssd.pdf,//media.digikey.com/Photos/Vishay%20Sfernice/RSSD30250A22R0JB06.JPG,RSSD-47B-ND,RSSD30250A47R0JB06,Vishay Sfernice,RESISTOR 47 OHM 280W 5% WW,0,0,"71.01000","0","1","Bulk","RSSD","Active","47 Ohms","280W","±5%","Slide","1.256"" OD, 0.839"" ID (32.00mm x 21.30mm)","9.843"" (250.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/d25k250e.JPG,D25K250E-ND,D25K250E,Ohmite,RESISTOR POWER ADJ 250 OHM 25W,24,0,"15.42000","0","1","Bulk","Dividohm®210","Active","250 Ohms","25W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,//media.digikey.com/photos/Ohmite%20Photos/D25K50RE.JPG,D25K50RE-ND,D25K50RE,Ohmite,RESISTOR POWER ADJ 50 OHM 25W,5,0,"15.42000","0","1","Bulk","Dividohm®210","Active","50 Ohms","25W","±10%","Slide","0.563"" OD, 0.313"" ID (14.30mm x 7.94mm)","2.000"" (50.80mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.vishay.com/docs/31841/avt.pdf,-,AVT100-6.0-ND,AVT10006E6R000KE,Vishay Huntington Electric Inc.,RES ADJ 6.0 OHM 100W 10% LUGS,0,0,"8.82080","0","100","Bulk","AVT","Active","6 Ohms","100W","±10%","Slide","0.748"" OD, 0.500"" ID (19.00mm x 12.70mm)","6.496"" (165.00mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K1K0E-ND,D12K1K0E,Ohmite,RESISTOR POWER ADJ 1K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","1 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K1K25E-ND,D12K1K25E,Ohmite,RESISTOR POWER ADJ 1.25K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","1.25 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K1K5E-ND,D12K1K5E,Ohmite,RESISTOR POWER ADJ 1.5K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","1.5 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K2K0E-ND,D12K2K0E,Ohmite,RESISTOR POWER ADJ 2K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","2 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K2K25E-ND,D12K2K25E,Ohmite,RESISTOR POWER ADJ 2.25K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","2.25 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K2K5E-ND,D12K2K5E,Ohmite,RESISTOR POWER ADJ 2.5K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","2.5 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K3K0E-ND,D12K3K0E,Ohmite,RESISTOR POWER ADJ 3K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","3 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K3K5E-ND,D12K3K5E,Ohmite,RESISTOR POWER ADJ 3.5K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","3.5 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K4K0E-ND,D12K4K0E,Ohmite,RESISTOR POWER ADJ 4K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","4 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K4K5E-ND,D12K4K5E,Ohmite,RESISTOR POWER ADJ 4.5K OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","4.5 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K800E-ND,D12K800E,Ohmite,RESISTOR POWER ADJ 800 OHM 12W,0,0,"12.00000","0","25","Bulk","Dividohm®210","Active","800 Ohms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K100-ND,D12K100,Ohmite,RESISTOR POWER ADJ 100 OHM 12W,0,0,"12.17600","0","25","Bulk","Dividohm®210","Active","100 Ohms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K10R-ND,D12K10R,Ohmite,RESISTOR POWER ADJ 10 OHM 12W,0,0,"12.17600","0","25","Bulk","Dividohm®210","Active","10 Ohms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K150-ND,D12K150,Ohmite,RESISTOR POWER ADJ 150 OHM 12W,0,0,"12.17600","0","25","Bulk","Dividohm®210","Active","150 Ohms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K15R-ND,D12K15R,Ohmite,RESISTOR POWER ADJ 15 OHM 12W,0,0,"12.17600","0","25","Bulk","Dividohm®210","Active","15 Ohms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K20R-ND,D12K20R,Ohmite,RESISTOR POWER ADJ 20 OHM 12W,0,0,"12.17600","0","25","Bulk","Dividohm®210","Active","20 Ohms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K25R-ND,D12K25R,Ohmite,RESISTOR POWER ADJ 25 OHM 12W,0,0,"12.17600","0","25","Bulk","Dividohm®210","Active","25 Ohms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K75R-ND,D12K75R,Ohmite,RESISTOR POWER ADJ 75 OHM 12W,0,0,"12.17600","0","25","Bulk","Dividohm®210","Active","75 Ohms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K7R5-ND,D12K7R5,Ohmite,RESISTOR POWER ADJ 7.5 OHM 12W,0,0,"12.17600","0","25","Bulk","Dividohm®210","Active","7.5 Ohms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K10KE-ND,D12K10KE,Ohmite,RESISTOR POWER ADJ 10K OHM 12W,0,0,"12.20800","0","25","Bulk","Dividohm®210","Active","10 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K5K0E-ND,D12K5K0E,Ohmite,RESISTOR POWER ADJ 5K OHM 12W,0,0,"12.20800","0","25","Bulk","Dividohm®210","Active","5 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K6K0E-ND,D12K6K0E,Ohmite,RESISTOR POWER ADJ 6K OHM 12W,0,0,"12.20800","0","25","Bulk","Dividohm®210","Active","6 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K7K0E-ND,D12K7K0E,Ohmite,RESISTOR POWER ADJ 7K OHM 12W,0,0,"12.20800","0","25","Bulk","Dividohm®210","Active","7 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K7K5E-ND,D12K7K5E,Ohmite,RESISTOR POWER ADJ 7.5K OHM 12W,0,0,"12.20800","0","25","Bulk","Dividohm®210","Active","7.5 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K8K0E-ND,D12K8K0E,Ohmite,RESISTOR POWER ADJ 8K OHM 12W,0,0,"12.20800","0","25","Bulk","Dividohm®210","Active","8 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K8K5E-ND,D12K8K5E,Ohmite,RESISTOR POWER ADJ 8.5K OHM 12W,0,0,"12.20800","0","25","Bulk","Dividohm®210","Active","8.5 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
http://www.ohmite.com/assets/docs/res_210.pdf?r=false,-,D12K9K0E-ND,D12K9K0E,Ohmite,RESISTOR POWER ADJ 9K OHM 12W,0,0,"12.20800","0","25","Bulk","Dividohm®210","Active","9 kOhms","12W","±10%","Slide","0.313"" OD, 0.187"" ID (7.94mm x 4.76mm)","1.750"" (44.45mm)","Chassis Mount","Solder Lug","Radial, 3 Lead, Tubular"
