Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Clothing Type","Size","Material","Color","Features"
http://documents.desco.com/PDF/TB-2055.PDF,-,73744-ND,73744,Desco,ESD JACKET W/SNAPS BLUE 6XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","6XLarge","Polyester","Blue","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73765.JPG,73773-ND,73773,Desco,ESD JACKET W/CUFFS BLUE 5XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","5XLarge","Polyester","Blue","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
http://documents.desco.com/PDF/TB-2055.PDF,-,73820-ND,73820,Desco,ESD JACKET W/SNAPS WHITE XS,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","XSmall","Polyester","White","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,-,73826-ND,73826,Desco,ESD JACKET W/SNAPS WHITE 3XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","3XLarge","Polyester","White","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,-,73827-ND,73827,Desco,ESD JACKET W/SNAPS WHITE 4XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","4XLarge","Polyester","White","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,-,73828-ND,73828,Desco,ESD JACKET W/SNAPS WHITE 5XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","5XLarge","Polyester","White","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,-,73829-ND,73829,Desco,ESD JACKET W/SNAPS WHITE 6XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","6XLarge","Polyester","White","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73832.JPG,73830-ND,73830,Desco,ESD JACKET W/CUFFS WHITE XS,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","XSmall","Polyester","White","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73832.JPG,73836-ND,73836,Desco,ESD JACKET W/CUFFS WHITE 3XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","3XLarge","Polyester","White","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73832.JPG,73837-ND,73837,Desco,ESD JACKET W/CUFFS WHITE 4XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","4XLarge","Polyester","White","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73832.JPG,73838-ND,73838,Desco,ESD JACKET W/CUFFS WHITE 5XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","5XLarge","Polyester","White","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73832.JPG,73839-ND,73839,Desco,ESD JACKET W/CUFFS WHITE 6XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","6XLarge","Polyester","White","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
http://documents.desco.com/PDF/TB-2055.PDF,-,73840-ND,73840,Desco,ESD JACKET W/SNAPS TEAL XS,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","XSmall","Polyester","Teal","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,-,73846-ND,73846,Desco,ESD JACKET W/SNAPS TEAL 3XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","3XLarge","Polyester","Teal","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,-,73847-ND,73847,Desco,ESD JACKET W/SNAPS TEAL 4XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","4XLarge","Polyester","Teal","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,-,73848-ND,73848,Desco,ESD JACKET W/SNAPS TEAL 5XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","5XLarge","Polyester","Teal","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,-,73849-ND,73849,Desco,ESD JACKET W/SNAPS TEAL 6XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Snaps","6XLarge","Polyester","Teal","4mm Snap Socket on Cuff, 4mm Snap Stud on Hip"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73853.JPG,73850-ND,73850,Desco,ESD JACKET W/CUFFS TEAL XS,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","XSmall","Polyester","Teal","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73853.JPG,73856-ND,73856,Desco,ESD JACKET W/CUFFS TEAL 3XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","3XLarge","Polyester","Teal","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73853.JPG,73857-ND,73857,Desco,ESD JACKET W/CUFFS TEAL 4XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","4XLarge","Polyester","Teal","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
http://documents.desco.com/PDF/TB-2055.PDF,//media.digikey.com/Photos/Desco%20Photos/73853.JPG,73859-ND,73859,Desco,ESD JACKET W/CUFFS TEAL 6XL,0,0,"Obsolete","0","1","Statshield®","Obsolete","Smock, Jacket Length with Cuffs","6XLarge","Polyester","Teal","4mm Snap Stud on Hip, Conductive Fabric on Cuff"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,20G-ND,20G LARGE,MENDA/EasyBraid,GLOVES POLY TRANS LARGE 10PC,0,0,"Obsolete","0","5","Poly Tuff","Obsolete","Gloves - Inspection, Safety","Large","-","Translucent","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,25G-ND,25G LARGE,MENDA/EasyBraid,GLOVES POLY TRANS LRG 10PC,0,0,"Obsolete","0","10","Poly Tuff","Obsolete","Gloves - Inspection, Safety","Large","-","Translucent","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,27G-ND,27G LARGE,MENDA/EasyBraid,GLOVES POLY LARGE 10PC,0,0,"Obsolete","0","10","Poly Tuff","Obsolete","Gloves, Non Gendered - Dissipative","Large","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,28G-ND,28G LARGE,MENDA/EasyBraid,GLOVES POLY LARGE 10PC,0,0,"Obsolete","0","5","Poly Tuff","Obsolete","Gloves, Non Gendered - Dissipative","Large","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,41G-ND,41G LARGE,MENDA/EasyBraid,GLOVES POLY LARGE 1PAIR,0,0,"Obsolete","0","1","Poly Tuff","Obsolete","Gloves - Inspection, Safety","Large","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,90G-ND,90G LARGE,MENDA/EasyBraid,GLOVES LARGE 1PAIR,0,0,"Obsolete","0","1","-","Obsolete","Gloves - Inspection, Safety","Large","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,50G-ND,50G LARGE,MENDA/EasyBraid,GLOVES LARGE 1PAIR,0,0,"Obsolete","0","1","Qualatherm® 1400","Obsolete","Gloves, Non Gendered - Dissipative","Large","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,55G-ND,55G LARGE,MENDA/EasyBraid,GLOVES LARGE 1PAIR,0,0,"Obsolete","0","1","Qualatherm® 1400","Obsolete","Gloves, Non Gendered - Dissipative","Large","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,57G-ND,57G LARGE,MENDA/EasyBraid,GLOVES LARGE 1PAIR,0,0,"Obsolete","0","1","Qualatherm® 1400","Obsolete","Gloves, Non Gendered - Dissipative","Large","-","-","-"
-,-,LPC-ND,LPC LARGE,MENDA/EasyBraid,GLOVES WHITE/BLUE LARGE 24PC,0,0,"Obsolete","0","10","Qualakote® Blue Clincher","Obsolete","Gloves - Inspection, Safety","Large","-","White, Blue","-"
-,-,GPSPH-ND,GPSPH LARGE,MENDA/EasyBraid,GLOVES LARGE 24PC,0,0,"Obsolete","0","10","Qualakote®","Obsolete","Gloves - Inspection, Safety","Large","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/KAS-LARGE.jpg,KAS-ND,KAS LARGE,MENDA/EasyBraid,GLOVES WHITE LARGE 12PAIR,0,0,"Obsolete","0","10","Qualaknit®","Obsolete","Gloves, Non Gendered - Dissipative","Large","-","White","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,TDESDNY-ND,TDESDNY LARGE,MENDA/EasyBraid,GLOVES GRAY/WHITE LARGE 24PC,0,0,"Obsolete","0","10","Qualakote®","Obsolete","Gloves - Inspection, Safety","Large","-","Gray, White","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,PDESDNY-ND,PDESDNY LARGE,MENDA/EasyBraid,GLOVES LARGE 24PC,0,0,"Obsolete","0","10","-","Obsolete","Gloves - Inspection, Safety","Large","-","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,PDESDEC-ND,PDESDEC LARGE,MENDA/EasyBraid,GLOVES WHITE LARGE 24PC,0,0,"Obsolete","0","10","Qualakote®","Obsolete","Gloves - Inspection, Safety","Large","-","White","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,PDWS-ND,PDWS LARGE,MENDA/EasyBraid,GLOVES WHITE/GRAY LARGE 24PC,0,0,"Obsolete","0","10","Qualakote®","Obsolete","Gloves - Inspection, Safety","Large","-","White, Gray","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,-,HWS-ND,HWS LARGE,MENDA/EasyBraid,GLOVES WHITE/BLK LARGE 24PC,0,0,"Obsolete","0","10","Qualakote®","Obsolete","Gloves - Inspection, Safety","Large","-","White, Black","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2-9C_BF.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/2C%20LARGE.jpg,EB1245-ND,5C LARGE,MENDA/EasyBraid,FINGER COTS IVORY LARGE 720PC,0,0,"Obsolete","0","20","-","Obsolete","Finger Cots","Large","Latex","Ivory","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2-9C_BF.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/7J%20Large.JPG,EB1246-ND,7C LARGE,MENDA/EasyBraid,FINGER COTS PINK LARGE 720PC,0,0,"Obsolete","0","20","-","Obsolete","Finger Cots","Large","Latex","Pink","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2-9C_BF.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/8J%20Large.JPG,EB1247-ND,8C LARGE,MENDA/EasyBraid,FINGER COTS BLACK LARGE 720PC,0,0,"Obsolete","0","20","-","Obsolete","Finger Cots","Large","Latex","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2-9C_BF.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/9J%20LARGE.jpg,EB1248-ND,9C LARGE,MENDA/EasyBraid,FINGER COTS WHITE LARGE 720PC,0,0,"Obsolete","0","20","-","Obsolete","Finger Cots","Large","Nitrile Rubber","White","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2-9C_BF.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/2C%20LARGE.jpg,EB1265-ND,2C LARGE,MENDA/EasyBraid,FINGER COTS WHITE LARGE 1440PC,0,0,"Obsolete","0","20","-","Obsolete","Finger Cots","Large","Latex","White","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/7J%20Large.JPG,EB1267-ND,7J LARGE,MENDA/EasyBraid,FINGER COTS PINK LARGE 720PC,0,0,"Obsolete","0","20","-","Obsolete","Finger Cots","Large","Latex","-","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/8J%20Large.JPG,EB1268-ND,8J LARGE,MENDA/EasyBraid,FINGER COTS BLACK LARGE 720PC,0,0,"Obsolete","0","20","-","Obsolete","Finger Cots","Large","Latex","Black","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2013_QRP_Catalog.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/9J%20LARGE.jpg,EB1269-ND,9J LARGE,MENDA/EasyBraid,FINGER COTS WHITE LARGE 720PC,0,0,"Obsolete","0","20","-","Obsolete","Finger Cots","Large","Nitrile Rubber","White","-"
//media.digikey.com/pdf/Data%20Sheets/Easy%20Braid%20PDFs/2-9C_BF.pdf,//media.digikey.com/Photos/Easy%20Braid%20Photos/BF%20LARGE.JPG,EB1270-ND,BF LARGE,MENDA/EasyBraid,FINGER COTS BLUE LARGE 720PC,0,0,"Obsolete","0","20","-","Obsolete","Finger Cots","Large","Latex","Blue","-"
