Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Mat Type","Shape","Length","Width","Thickness","Color","Material","Number of Layers","Features"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8385DGYM2472.jpg,ST1048-ND,8385DGYM2472,ACL Staticide Inc,MAT TABLE ESD 24""X72"" DK GRAY,11,0,"140.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","2' (0.61m)","0.08"" (2.03mm)","Gray, Dark","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8285RBM2472.JPG,ST1042-ND,8285RBM2472,ACL Staticide Inc,MAT TABLE ESD 24""X72"" ROYAL BLUE,5,0,"140.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Royal","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8085BM2472.JPG,ST1036-ND,8085BM2472,ACL Staticide Inc,MAT TABLE ESD 24""X72"" LT BLUE,2,0,"140.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Light","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8385DGYM3060.jpg,ST1049-ND,8385DGYM3060,ACL Staticide Inc,MAT TABLE ESD 30""X60"" DK GRAY,12,0,"143.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.08"" (2.03mm)","Gray, Dark","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/PM-131.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66322-25.jpg,16-1462-ND,66323,Desco,TABLE MAT RUBBER BLUE 2' X 4',10,0,"144.84000","0","1","STATFREE UC2™","Active","Table, Workbench","Rectangle","2' (0.61m)","4' (1.22m)","0.08"" (2.03mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,"//media.digikey.com/renders/Desco%20Renders/Blue,%20Royal.jpg",16-1123-ND,66167,Desco,VINYL DARKBLU 2LAYER .060X30X60"",12,0,"148.34000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Dark","Vinyl","2","Dissipative"
http://documents.desco.com/PDF/66200.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66226.jpg,16-1560-ND,66226,Desco,DL RBBR MT GR .060''X30''X72'' G,6,0,"157.95000","0","1","-","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Blue.jpg,ST1137-ND,5953672,ACL Staticide Inc,TABLE RUN POLY ROYAL BLUE 6'X3',10,0,"158.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Royal","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Gray.jpg,ST1090-ND,5863672,ACL Staticide Inc,TABLE RUN POLY LT GRAY 6'X3',4,0,"158.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.06"" (1.52mm)","Gray, Light","Polymer","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-131.pdf,//media.digikey.com/Photos/Desco%20Photos/MFG_66328.jpg,16-1329-ND,66328,Desco,TABLE MAT RUBBER BLUE 4' X 2',11,0,"159.31000","0","1","Statfree®","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.08"" (2.03mm)","Blue","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_8085Bx-Series.jpg,ST1146-ND,8085BM3660,ACL Staticide Inc,MAT TABLE ESD 36""X60"" LT BLUE,3,0,"171.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","3' (0.91m)","0.08"" (2.03mm)","Blue, Light","Elastomer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8185GM3072.JPG,ST1056-ND,8185GM3072,ACL Staticide Inc,MAT TABLE ESD 30""X72"" GREEN,6,0,"173.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.08"" (2.03mm)","Green","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,"//media.digikey.com/renders/Desco%20Renders/Blue,%20Royal.jpg",16-1124-ND,66168,Desco,VINYL DARKBLU 2LAYER .060X30X72"",9,0,"178.20000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Dark","Vinyl","2","Dissipative"
http://documents.desco.com/PDF/PM-125.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_40979.jpg,16-1118-ND,40979,Desco,VINYL ANTIFATIGUE BLK .45X24X36"",14,0,"204.32000","0","1","Statfree DPL Plus™","Active","Floor","Rectangle","3' (0.91m)","2' (0.61m)","0.45"" (11.43mm)","Black","Vinyl","2","Anti Fatigue, Conductive"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_8085Bx-Series.jpg,ST1071-ND,8085BM3672,ACL Staticide Inc,MAT TABLE ESD 36""X72"" LT BLUE,9,0,"212.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.08"" (2.03mm)","Blue, Light","Elastomer","2","Conductive, Dissipative"
http://documents.desco.com/PDF/10200.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1526-ND,10182,Desco,LAMINATE MICA ESD BLUE 36X8',2,0,"213.74000","0","1","Micastat®","Active","Table, Workbench","Rectangle","8' (2.44m)","3' (0.91m)","0.04"" (1.02mm)","Blue","Laminate","3","Dissipative"
http://documents.desco.com/PDF/PM-127.pdf,"//media.digikey.com/renders/Desco%20Renders/Blue,%20Royal.jpg",16-1125-ND,66169,Desco,VINYL DARKBLU 2LAYER .060X36X72"",21,0,"213.84000","0","1","Statfree B2™","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Dark","Vinyl","2","Dissipative"
http://documents.staticcontrol.com/pdf/8200-Series_Dissipative-Three-Layer-Vinyl-Mat.pdf,//media.digikey.com/renders/3M%20Renders/Gray%20Mats.jpg,SCP431-ND,8263,SCS,TABLE MAT ESD DISSP 3-LAYER GRY,5,0,"334.46000","0","1","8200","Active","Table, Workbench Runner","Rectangle","24' (7.32m)","2' (0.61m)","0.14"" (3.56mm)","Gray","Vinyl","3","Conductive, Dissipative"
http://documents.staticcontrol.com/pdf/8200-Series_Dissipative-Three-Layer-Vinyl-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_Blue%20Vinyl.jpg,SCP279-ND,8264,SCS,TABLE MAT ESD BLUE 2' X 24',4,0,"334.46000","0","1","8200","Active","Table, Workbench Runner","Rectangle","24' (7.32m)","2' (0.61m)","0.14"" (3.56mm)","Blue","Vinyl","3","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD-Mat-Med-Blue-Roll.jpg,ST1073-ND,66700,ACL Staticide Inc,TABLE RUN VINYL MED BLUE 24""X40',10,0,"337.00000","0","1","SpecMat-H","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Medium","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/pm-114.pdf,//media.digikey.com/renders/Desco%20Renders/Black.jpg,16-1492-ND,45000,Desco,RUBBER DISS BLK SPNG 24X40',8,0,"464.61000","0","1","Statfree J™","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","2' (0.61m)","0.13"" (3.30mm)","Black","Rubber","1","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77009x.jpg,SCP752-ND,770091,SCS,TABLE RUN RUBBER DK BLUE 50'X2',3,0,"555.73000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/16310.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_16316.jpg,16-1501-ND,16316,Desco,ROLL TRUSTAT B80 VINYL 24X50',16,0,"622.06000","0","1","Trustat™ B80","Active","Table, Workbench","Rectangle","50' (15.24m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Light","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/16310.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_16316.jpg,16-1476-ND,16317,Desco,ROLL TRUSTAT B80 VINYL 30X50',6,0,"778.94000","0","1","Trustat™ B80","Active","Table, Workbench","Rectangle","50' (15.24m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue, Light","Vinyl","1","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,//media.digikey.com/renders/Desco%20Renders/Blue.jpg,16-1260-ND,66110,Desco,RUBBER DISS BLUE .060 30X40',3,0,"937.68000","0","1","Statfree T2™","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8085BM2436.JPG,ST1033-ND,8085BM2436,ACL Staticide Inc,MAT TABLE ESD 24""X36"" LT BLUE,18,0,"70.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Light","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8385DGYM2436.JPG,ST1045-ND,8385DGYM2436,ACL Staticide Inc,MAT TABLE ESD 24""X36"" DK GRAY,12,0,"70.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.08"" (2.03mm)","Gray, Dark","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/pm-123.pdf,//media.digikey.com/renders/Desco%20Renders/Green.jpg,16-1266-ND,42480,Desco,MAT KIT 3LAYER GREEN 24X48"",2,0,"100.90000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.13"" (3.30mm)","Green","Vinyl","3","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8385DGYM2460.jpg,ST1047-ND,8385DGYM2460,ACL Staticide Inc,MAT TABLE ESD 24""X60"" DK GRAY,6,0,"114.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","2' (0.61m)","0.08"" (2.03mm)","Gray, Dark","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8185GM2460.JPG,ST1053-ND,8185GM2460,ACL Staticide Inc,MAT TABLE ESD 24""X60"" GREEN,3,0,"114.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","2' (0.61m)","0.08"" (2.03mm)","Green","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8085BM2460.JPG,ST1035-ND,8085BM2460,ACL Staticide Inc,MAT TABLE ESD 24""X60"" LT BLUE,2,0,"114.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","2' (0.61m)","0.08"" (2.03mm)","Blue, Light","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/pm-104.pdf,"//media.digikey.com/renders/Desco%20Renders/Gray,%20Dark.jpg",16-1075-ND,66055,Desco,MAT RUBBER KIT 24X48"".06"" DK GRY,5,0,"123.17000","0","1","Statfree T2™","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Gray, Dark","Rubber","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8185GM2472.JPG,ST1054-ND,8185GM2472,ACL Staticide Inc,MAT TABLE ESD 24""X72"" GREEN,2,0,"140.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","2' (0.61m)","0.08"" (2.03mm)","Green","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8185GM3060.JPG,ST1055-ND,8185GM3060,ACL Staticide Inc,MAT TABLE ESD 30""X60"" GREEN,10,0,"143.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.08"" (2.03mm)","Green","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8085BM3060.JPG,ST1037-ND,8085BM3060,ACL Staticide Inc,MAT TABLE ESD 30""X60"" LT BLUE,4,0,"143.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue, Light","Elastomer","2","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/renders/ACL%20Staticide%20Renders/8085BM3072.JPG,ST1038-ND,8085BM3072,ACL Staticide Inc,MAT TABLE ESD 30""X72"" LT BLUE,3,0,"173.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.08"" (2.03mm)","Blue, Light","Elastomer","2","Dissipative"
http://documents.desco.com/PDF/66200.pdf,"//media.digikey.com/Renders/Desco%20Renders/Gray-Rubber-Runner,-50',-Conductive-Dissipative.jpg",16-1171-ND,66208,Desco,TABLE MAT RUBBER GRAY 50'X2',2,0,"570.23000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/pdf/8200-Series_Dissipative-Three-Layer-Vinyl-Mat.pdf,//media.digikey.com/renders/3M%20Renders/Gray%20Mats.jpg,SCP655-ND,8253,SCS,FLOOR MAT ESD DISSP 3-LAYER GRY,7,0,"672.27000","0","1","8200","Active","Floor Runner","Rectangle","24' (7.32m)","4' (1.22m)","0.14"" (3.56mm)","Gray","Vinyl","3","Conductive, Dissipative"
http://documents.staticcontrol.com/pdf/AFM_AntiFatigue_Mat.pdf,//media.digikey.com/Photos/3M%20Photos/AFM36720L1VGR.JPG,SCP449-ND,AFM36720L1VGR,SCS,FLOOR MAT ESD ANTI-FATIGUE,2,0,"833.82000","0","1","AFM","Active","Floor Runner","Rectangle","60' (18.29m)","3' (0.91m)","0.38"" (9.65mm)","Gray","Vinyl","1","Anti Fatigue, Dissipative"
http://documents.desco.com/PDF/66200.pdf,"//media.digikey.com/Renders/Desco%20Renders/Gray-Rubber-Runner,-50',-Conductive-Dissipative.jpg",16-1172-ND,66210,Desco,TABLE MAT RUBBER GRAY 50'X3',6,0,"854.27000","0","1","-","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","3' (0.91m)","0.06"" (1.52mm)","Gray","Rubber","2","Conductive, Dissipative"
http://documents.desco.com/PDF/PM-130.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_15011.jpg,16-1218-ND,15011,Desco,ESD MAT CV280 BLACK 48X40',2,0,"979.67000","0","1","Statfree® CV280™","Active","Floor","Rectangle","40' (12.19m)","4' (1.22m)","0.08"" (2.03mm)","Black","PVC","1","Conductive"
http://documents.desco.com/PDF/pm-104.pdf,//media.digikey.com/photos/Desco%20Photos/MFG_66080.jpg,16-1259-ND,66105,Desco,TABLE MAT RUBBER GRAY 40'X2.5',2,0,"1031.45000","0","1","Statfree T2™","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","2.5' (0.76m)","0.06"" (1.52mm)","Gray, Dark","Rubber","2","Conductive, Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat-Tray-Liners.pdf,//media.digikey.com/Photos/SCS/MFG_770096.jpg,SCP765-ND,770096,SCS,TRAY LINER ESD LIGHT BLUE,40,0,"29.50000","0","1","R3","Active","Table, Workbench","Rectangle","2' (0.61m)","1.3' (0.40m)","0.06"" (1.52mm)","Black, Light Blue","Rubber","2","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat-Tray-Liners.pdf,//media.digikey.com/Photos/SCS/MFG_770098.jpg,SCP767-ND,770098,SCS,TRAY LINER ESD GRAY,8,0,"29.50000","0","1","R3","Active","Table, Workbench","Rectangle","2' (0.61m)","1.3' (0.40m)","0.06"" (1.52mm)","Black, Gray","Rubber","2","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat-Tray-Liners.pdf,//media.digikey.com/Photos/SCS/MFG_770097.jpg,SCP766-ND,770097,SCS,TRAY LINER ESD DARK BLUE,16,0,"30.98000","0","1","R3","Active","Table, Workbench","Rectangle","2' (0.61m)","1.3' (0.40m)","0.06"" (1.52mm)","Black, Dark Blue","Rubber","2","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat-Tray-Liners.pdf,//media.digikey.com/Photos/SCS/MFG_770099.jpg,SCP768-ND,770099,SCS,TRAY LINER ESD GREEN,6,0,"30.98000","0","1","R3","Active","Table, Workbench","Rectangle","2' (0.61m)","1.3' (0.40m)","0.06"" (1.52mm)","Black, Green","Rubber","2","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD_Grounding%20Mat.jpg,ST1105-ND,6212436,ACL Staticide Inc,TABLE RUN POLY LT BLUE 3'X2',25,0,"51.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.10"" (2.54mm)","Blue, Light","Polymer","1","Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Blue.jpg,ST1133-ND,5912436,ACL Staticide Inc,TABLE RUN POLY ROYAL BLUE 3'X2',19,0,"57.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Royal","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Blue.jpg,ST1134-ND,5912448,ACL Staticide Inc,TABLE RUN POLY ROYAL BLUE 4'X2',8,0,"73.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.06"" (1.52mm)","Blue, Royal","Polymer","2","Conductive, Dissipative"
http://documents.desco.com/PDF/pm-112.pdf,//media.digikey.com/renders/Desco%20Renders/Gray.jpg,16-1094-ND,42470,Desco,TABLE MAT VINYL GRAY 3'X2',4,0,"84.43000","0","1","Statfree Z2™","Active","Table, Workbench","Rectangle","3' (0.91m)","2' (0.61m)","0.13"" (3.30mm)","Gray","Vinyl","3","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_770085.jpg,SCP726-ND,770085,SCS,TABLE MAT RUBBER GRN 4'X2',8,0,"86.72000","0","1","R3","Active","Table, Workbench","Rectangle","4' (1.22m)","2' (0.61m)","0.065"" (1.65mm)","Green","Rubber","2","Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Gray.jpg,ST1131-ND,5843060,ACL Staticide Inc,TABLE RUN POLY LT GRAY 5'X2.5',4,0,"112.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","5' (1.52m)","2.5' (0.76m)","0.06"" (1.52mm)","Gray, Light","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Blue.jpg,ST1136-ND,5953660,ACL Staticide Inc,TABLE RUN POLY ROYAL BLUE 5'X3',2,0,"133.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","5' (1.52m)","3' (0.91m)","0.06"" (1.52mm)","Blue, Royal","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Blue.jpg,ST1166-ND,5933072,ACL Staticide Inc,TABLE RUN POLY ROYAL BLUE 6'X2.5,6,0,"133.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.06"" (1.52mm)","Blue, Royal","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Gemini%20TDS%201215.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20Gray.jpg,ST1132-ND,5843072,ACL Staticide Inc,TABLE RUN POLY LT GRAY 6'X2.5',3,0,"133.00000","0","1","Gemini-ESD","Active","Table, Workbench","Rectangle","6' (1.83m)","2.5' (0.76m)","0.06"" (1.52mm)","Gray, Light","Polymer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD_Grounding%20Mat.jpg,ST1159-ND,6253672,ACL Staticide Inc,TABLE RUN POLY LT BLUE 6'X3',5,0,"146.00000","0","1","SpecMat-H","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.10"" (2.54mm)","Blue, Light","Polymer","1","Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_8185Gx-Series.jpg,ST1147-ND,8185GM3660,ACL Staticide Inc,MAT TABLE ESD 36""X60"" GRN,5,0,"171.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","3' (0.91m)","0.08"" (2.03mm)","Green","Elastomer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_8385DGYx-Series.jpg,ST1169-ND,8385DGYM3660,ACL Staticide Inc,MAT TABLE ESD 36""X60"" DRK GRY,2,0,"171.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","5' (1.52m)","3' (0.91m)","0.08"" (2.03mm)","Gray, Dark","Elastomer","2","Conductive, Dissipative"
-,//media.digikey.com/Photos/SCS/MFG_770094.jpg,SCP827-ND,770094,SCS,RUBBER MAT BLK/YEL 2X3',5,0,"200.21000","0","1","-","Active","Floor","Rectangle","3' (0.91m)","2' (0.61m)","0.6"" (15.24mm)","Black, Yellow","Rubber","-","Anti Fatigue, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_8285RBx-Series.jpg,ST1149-ND,8285RBM3672,ACL Staticide Inc,MAT TABLE ESD 36""X72"" RYL BLU,4,0,"212.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.08"" (2.03mm)","Blue, Royal","Elastomer","2","Conductive, Dissipative"
http://www.aclstaticide.com/datasheets/Dualmat%20TDS_0815.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_8185Gx-Series.jpg,ST1168-ND,8185GM3672,ACL Staticide Inc,MAT TABLE ESD 36""X72"" GRN,3,0,"212.00000","0","1","Dualmat™","Active","Table, Workbench","Rectangle","6' (1.83m)","3' (0.91m)","0.08"" (2.03mm)","Green","Elastomer","2","Conductive, Dissipative"
-,//media.digikey.com/Photos/SCS/MFG_770094.jpg,SCP828-ND,770095,SCS,RUBBER MAT BLK/YEL 3X5',5,0,"344.61000","0","1","-","Active","Floor","Rectangle","5' (1.52m)","3' (0.91m)","0.6"" (15.24mm)","Black, Yellow","Rubber","-","Anti Fatigue, Dissipative"
https://www.descoindustries.com/PDF/R3-Rubber-Worksurface-Mat.pdf,-,1569-770078-ND,770078,SCS,MAT RUBBER 18""X50' BLUE,6,0,"371.75000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","1.5' (0.46m)","0.07"" (1.78mm)","Dark Blue","Rubber","2","Dissipative"
http://documents.desco.com/PDF/pm-122.pdf,//media.digikey.com/renders/Desco%20Renders/Green.jpg,16-1559-ND,66120,Desco,MAT RUBBER GREEN 24""X24',3,0,"449.91000","0","1","Statfree T2™","Active","Table, Workbench Runner","Rectangle","24' (7.32m)","2' (0.61m)","0.06"" (1.52mm)","Green","Rubber","2","Dissipative"
http://documents.staticcontrol.com/PDF/R3-Rubber-Worksurface-Mat.pdf,//media.digikey.com/Photos/SCS/MFG_77008x_Gray.jpg,SCP732-ND,770086,SCS,TABLE RUNNER RUBBER GRAY 50'X2',7,0,"555.73000","0","1","R3","Active","Table, Workbench Runner","Rectangle","50' (15.24m)","2' (0.61m)","0.065"" (1.65mm)","Gray","Rubber","2","Dissipative"
http://www.aclstaticide.com/datasheets/SpecMat-H_TDS%2015.pdf,//media.digikey.com/Photos/ACL%20Staticide%20Photos/MFG_ESD%20Grounding%20Mat%20LT%20Blue%20Roll.jpg,ST1138-ND,62300,ACL Staticide Inc,TABLE RUN POLY LT BLUE 40'X2.5',2,0,"600.00000","0","1","SpecMat-H","Active","Table, Workbench Runner","Rectangle","40' (12.19m)","2.5' (0.76m)","0.10"" (2.54mm)","Blue, Light","Polymer","1","Dissipative"
http://documents.desco.com/PDF/pm-122.pdf,//media.digikey.com/renders/Desco%20Renders/Green.jpg,16-1494-ND,66122,Desco,MAT RUBBER GREEN 36""X24',2,0,"675.28000","0","1","Statfree T2™","Active","Table, Workbench Runner","Rectangle","24' (7.32m)","3' (0.91m)","0.06"" (1.52mm)","Green","Rubber","2","Dissipative"
