Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Series","Part Status","Type","Metal Layer","Static Discharge Shielding","Closure System","Thickness","Length - Inside","Width - Inside","Tensile Strength","Color"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1002.58-ND,1002.58,SCS,BAG STATIC SHLD MTL IN 8""X2.5"",0,0,"0.13840","0","6500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","8"" (203.2mm)","2.5"" (63.5mm)","4600 psi","Silver"
http://documents.desco.com/PDF/49100.pdf,-,49110-ND,49110,Desco,BAG PINK POLY 4MIL 8X12 NO ZIP,0,0,"0.14400","0","100","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","12"" (304.8mm)","8"" (203.2mm)","-","Pink"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_150xxxx.jpg,15068-ND,15068,SCS,STATIC BAG MET-OUT 6""X8"" 1=1EA,0,0,"0.14610","0","100","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","8"" (203.2mm)","6"" (152.4mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_150xxxx.jpg,15058-ND,15058,SCS,STATIC BAG MET-OUT 5""X8"" 1=1EA,0,0,"0.14630","0","100","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","8"" (203.2mm)","5"" (127mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100410-ND,100410,SCS,BAG STATIC SHLD MTL IN 10""X4"",0,0,"0.14750","0","5500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","10"" (254mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10049SCS-ND,10049,SCS,BAG STATIC SHLD MTL IN 9""X4"",0,0,"0.14820","0","7000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","9"" (228.6mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.desco.com/PDF/49100.pdf,-,49111-ND,49111,Desco,BAG PINK POLY 4MIL 10X12 NO ZIP,0,0,"0.15030","0","100","-","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","12"" (304.8mm)","10"" (254mm)","-","Pink"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,30048-ND,30048,SCS,STATC BAG MET-IN 4""X8"" ZIP 1=1EA,0,0,"0.15330","0","100","1000 ZipTop™","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","8"" (203.2mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13878.pdf,-,13872-ND,13872,Desco,BAG DISS CLEAR 5X8,0,0,"0.15690","0","100","Statfree®","Active","Static Dissipative Bag","None","-","User Defined - Clips, Heat Seal, Tape","3.5 mil (88.9 microns)","8"" (203.2mm)","5"" (127mm)","5300 psi","Clear"
-,-,2306828-4-ND,2306828-4,TE Connectivity AMP Connectors,3.96 EP HDR ASSY 4P VERT HT (TUB,0,0,"0.15825","0","60480","-","Active","-","-","-","-","-","-","-","-","-"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,15033SCS-ND,15033,SCS,BAG STATIC SHLD MTL OUT 3""X3"",0,0,"0.16030","0","5000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","3"" (76.2mm)","3"" (76.2mm)","4900 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100210-ND,100210,SCS,BAG STATIC SHLD MTL IN 10""X2"",0,0,"0.16450","0","6500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","10"" (254mm)","2"" (50.8mm)","4600 psi","Silver"
-,-,30045SCS-ND,30045,SCS,BAG STATIC SHLD MTL IN 5""X4"",0,0,"0.16570","0","5000","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","5"" (127mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,1006.51-ND,1006.51,SCS,6.5X10 STATIC SHIELD BAG 1=1EA,0,0,"0.16630","0","1000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","10"" (254mm)","6.5"" (165.1mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1006.510-ND,1006.510,SCS,BAG STATIC SHLD MTL IN 1""X6.5"",0,0,"0.16630","0","6000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","1"" (25.4mm)","6.5"" (165.1mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,-,150Z33-ND,150Z33,SCS,BAG STATIC SHLD MTL OUT 3""X3"",0,0,"0.16910","0","5000","1500","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","3.0 mil (76.2 microns)","3"" (76.2mm)","3"" (76.2mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1005.58-ND,1005.58,SCS,BAG STATIC SHLD MTL IN 8""X5.5"",0,0,"0.17130","0","6000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","8"" (203.2mm)","5.5"" (139.7mm)","4600 psi","Silver"
-,-,30056SCS-ND,30056,SCS,BAG STATIC SHLD MTL IN 6""X5"",0,0,"0.17330","0","5000","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","6"" (152.4mm)","5"" (127mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,15066-ND,15066,SCS,BAG STATIC SHLD MTL OUT 6""X6"",0,0,"0.17500","0","5000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","6"" (152.4mm)","6"" (152.4mm)","4900 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1003.2517-ND,1003.2517,SCS,BAG STATIC SHLD MTL IN 17""X3.25"",0,0,"0.17520","0","5000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","17"" (431.8mm)","3.25"" (82.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100316-ND,100316,SCS,BAG STATIC SHLD MTL IN 16""X3"",0,0,"0.17550","0","5500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","16"" (406.4mm)","3"" (76.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,-,150Z53-ND,150Z53,SCS,BAG STATIC SHLD MTL OUT 5""X3"",0,0,"0.17610","0","4500","1500","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","3.0 mil (76.2 microns)","5"" (127mm)","3"" (76.2mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_150xxxx.jpg,150Z46-ND,150Z46,SCS,STAT BAG MET-OUT 4""X6"" ZIP 1=1EA,0,0,"0.17620","0","100","1500","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","3.0 mil (76.2 microns)","6"" (152.4mm)","4"" (101.6mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_150xxxx.jpg,150Z35-ND,150Z35,SCS,STATC BAG MET-OUT 3""X5""ZIP 1=1EA,0,0,"0.17670","0","4500","1500","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","3.0 mil (76.2 microns)","5"" (127mm)","3"" (76.2mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Toner-Cartridge-Bags.pdf,-,500824-ND,500824,SCS,BAG TONER CARTRIDGE MTL IN 24X8,0,0,"0.17863","0","3500","500","Active","Toner Cartridge Bag","In","-","User Defined - Clips, Heat Seal, Tape","1.9 mil (48.26 microns)","24"" (609.6mm)","8"" (203.2mm)","6000 psi","Silver"
-,-,30053-ND,30053,SCS,BAG STATIC SHLD MTL IN 3""X5"",0,0,"0.17890","0","4500","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","3"" (76.2mm)","5"" (127mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,-,150Z44-ND,150Z44,SCS,STATC BAG MET-OUT 4""X4""ZIP 1=1EA,0,0,"0.17970","0","5500","1500","Active","Static Shielding Bag","Out","<10nJ","Zip Lock","3.0 mil (76.2 microns)","4"" (101.6mm)","4"" (101.6mm)","4900 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,1008.55-ND,1008.55,SCS,BAG STATIC SHLD MTL IN 5""X8.5"",0,0,"0.18040","0","5500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","5"" (127mm)","8.5"" (215.9mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100416-ND,100416,SCS,BAG STATIC SHLD MTL IN 16""X4"",0,0,"0.18240","0","5000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","16"" (406.4mm)","4"" (101.6mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10079SCS-ND,10079,SCS,BAG STATIC SHLD MTL IN 9""X7"",0,0,"0.18480","0","5500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","9"" (228.6mm)","7"" (177.8mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100514-ND,100514,SCS,BAG STATIC SHLD MTL IN 14""X5"",0,0,"0.18520","0","4500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","14"" (355.6mm)","5"" (127mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3000-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3000-SERIES.jpg,D3023.75-ND,D3023.75,SCS,BAG MOISTURE BARR MTL IN 3.75X2"",0,0,"0.18550","0","4000","Dri-Shield® 3000","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","6.0 mil (152.4 microns)","3.75"" (95.3mm)","2"" (50.8mm)","3800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100214-ND,100214,SCS,BAG STATIC SHLD MTL IN 4""X21"",0,0,"0.18840","0","4500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","4"" (101.6mm)","21"" (533.4mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100320-ND,100320,SCS,BAG STATIC SHLD MTL IN 20""X3"",0,0,"0.19170","0","4500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","20"" (508mm)","3"" (76.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,15048SCS-ND,15048,SCS,BAG STATIC SHLD MTL OUT 8""X4"",0,0,"0.19200","0","6000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","8"" (203.2mm)","4"" (101.6mm)","4900 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100411-ND,100411,SCS,BAG STATIC SHLD MTL IN 11""X4"",0,0,"0.19260","0","5000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","11"" (279.4mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13205.pdf,//media.digikey.com/Photos/Desco%20Photos/13205.JPG,13205-ND,13205,Desco,BAG SHLD METAL-OUT ZIP 3X5,0,0,"0.19350","0","4500","Statshield®","Active","Static Shielding Bag","Out","<25nJ","Zip Lock","3.0 mil (76.2 microns)","5"" (127mm)","3"" (76.2mm)","-","Silver"
-,-,700310.5-ND,700310.5,SCS,BAG MOIST BAR DUAL LAYER 10.5X3"",0,0,"0.19390","0","4500","Dri-Shield® 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","10.5"" (266.7mm)","3"" (76.2mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,15067SCS-ND,15067,SCS,BAG STATIC SHLD MTL OUT 7""X6"",0,0,"0.19520","0","5000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","7"" (177.8mm)","6"" (152.4mm)","4900 psi","Silver"
http://documents.desco.com/PDF/13760.pdf,-,13760-ND,13760,Desco,BAG EMI/RFI MVB 6MIL 4X6,0,0,"0.19930","0","100","Statshield®","Active","Moisture Barrier Bag","Dual Layer","<25nJ","User Defined - Clips, Heat Seal, Tape","6.5 mil (165.1 microns)","6"" (152.4mm)","4"" (101.6mm)","7930 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3400-SERIES.jpg,D343.81255-ND,D343.81255,SCS,BAG MOIST BARR MTL IN 5X3.8125"",0,0,"0.19970","0","3500","Dri-Shield® 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","5"" (127mm)","3.8125"" (96.8mm)","6000 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100611.5-ND,100611.5,SCS,BAG STATIC SHLD MTL IN 11.5""X6"",0,0,"0.20120","0","5000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","11.5"" (292.1mm)","6"" (152.4mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10086-ND,10086,SCS,BAG STATIC SHLD MTL IN 6""X8"",0,0,"0.20160","0","2000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","6"" (152.4mm)","8"" (203.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,300510-ND,300510,SCS,STAT BAG MET-IN 5""X10"" ZIP 1=1EA,0,0,"0.20270","0","4000","1000 ZipTop™","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","10"" (254mm)","5"" (127mm)","4600 psi","Silver"
-,-,500818-ND,500818,SCS,BAG TONER CARTRIDGE MTL IN 18X8,0,0,"0.20550","0","4000","500","Active","Toner Cartridge Bag","In","-","User Defined - Clips, Heat Seal, Tape","1.9 mil (48.26 microns)","18"" (457.2mm)","8"" (203.2mm)","6000 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100414-ND,100414,SCS,BAG STATIC SHLD MTL IN 14""X4"",0,0,"0.21020","0","5000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","14"" (355.6mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,150510-ND,150510,SCS,BAG STATIC SHLD MTL OUT 10""X5"",0,0,"0.21160","0","5000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","10"" (254mm)","5"" (127mm)","4900 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,30057SCS-ND,30057,SCS,BAG STATIC SHLD MTL IN 7""X5"",0,0,"0.21160","0","4500","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","7"" (177.8mm)","5"" (127mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,1507.756-ND,1507.756,SCS,BAG STATIC SHLD MTL OUT 6""X7.75"",0,0,"0.21260","0","4000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","6"" (152.4mm)","7.75"" (196.9mm)","4900 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100415-ND,100415,SCS,BAG STATIC SHLD MTL IN 15""X4"",0,0,"0.21790","0","4500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","15"" (381mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,10099-ND,10099,SCS,BAG STATIC SHLD MTL IN 9""X9"",0,0,"0.21910","0","4000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","9"" (228.6mm)","9"" (228.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,30069-ND,30069,SCS,BAG STATIC SHLD MTL IN 9""X6"",0,0,"0.21970","0","4000","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","9"" (228.6mm)","6"" (152.4mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/3M%20Photos/MFG_150xxxx.jpg,150812-ND,150812,SCS,STATIC BAG MET-OUT 8""X12 1=1EA,0,0,"0.22020","0","100","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","12"" (304.8mm)","8"" (203.2mm)","4900 psi","Silver"
http://documents.desco.com/PDF/13205.pdf,-,13215-ND,13215,Desco,BAG SHLD METAL-OUT ZIP 4X6,0,0,"0.22050","0","100","Statshield®","Active","Static Shielding Bag","Out","<25nJ","Zip Lock","3.0 mil (76.2 microns)","6"" (152.4mm)","4"" (101.6mm)","-","Silver"
-,-,5001121-ND,5001121,SCS,BAG TONER CARTRIDGE MTL IN 21X11,0,0,"0.22130","0","1000","500","Active","Toner Cartridge Bag","In","-","User Defined - Clips, Heat Seal, Tape","1.9 mil (48.26 microns)","21"" (533.4mm)","11"" (279.4mm)","6000 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100322-ND,100322,SCS,BAG STATIC SHLD MTL IN 22""X3"",0,0,"0.22170","0","4000","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","22"" (558.8mm)","3"" (76.2mm)","4600 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3400-SERIES.jpg,D343.55.5-ND,D343.55.5,SCS,BAG MOISTURE BARR MTL IN 5.5X3.5,0,0,"0.22670","0","4000","Dri-Shield® 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","5.5"" (139.7mm)","3.5"" (88.9mm)","6000 psi","Silver"
http://documents.staticcontrol.com/pdf/Dri-Shield-3400-Moisture-Barrier-Bag.pdf,//media.digikey.com/Photos/SCS/MFG_D3400-SERIES.jpg,D344.35.5-ND,D344.35.5,SCS,BAG MOISTURE BAR MTL IN 5.5X4.3"",0,0,"0.22670","0","3500","Dri-Shield® 3400","Active","Moisture Barrier Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","4.0 mil (101.6 microns)","5.5"" (139.7mm)","4.3"" (109.2mm)","6000 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100106-ND,100106,SCS,BAG STATIC SHLD MTL IN 6""X10"",0,0,"0.22750","0","3500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","6"" (152.4mm)","10"" (254mm)","4600 psi","Silver"
-,-,5001018-ND,5001018,SCS,BAG TONER CARTRIDGE MTL IN 18X10,0,0,"0.22840","0","3500","500","Active","Toner Cartridge Bag","In","-","User Defined - Clips, Heat Seal, Tape","1.9 mil (48.26 microns)","18"" (457.2mm)","10"" (254mm)","6000 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,100716-ND,100716,SCS,STAT BAG MET-IN 7""X16"" OPN 1=1EA,0,0,"0.23080","0","100","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","16"" (406.4mm)","7"" (177.8mm)","4600 psi","Silver"
-,//media.digikey.com/Photos/SCS/MFG_1000-Series.jpg,100714-ND,100714,SCS,BAG STATIC SHLD MTL IN 14""X7"",0,0,"0.23560","0","3500","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","14"" (355.6mm)","7"" (177.8mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13405.pdf,//media.digikey.com/photos/Desco%20Photos/134XX%20SERIES.jpg,13446-ND,13446,Desco,BAG SHIELD METAL-IN 6X16,0,0,"0.23570","0","100","Statshield®","Active","Static Shielding Bag","In","<25nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","16"" (406.4mm)","6"" (152.4mm)","-","Silver"
-,-,5001218-ND,5001218,SCS,BAG TONER CARTRIDGE MTL IN 18X12,0,0,"0.23840","0","3500","500","Active","Toner Cartridge Bag","In","-","User Defined - Clips, Heat Seal, Tape","1.9 mil (48.26 microns)","18"" (457.2mm)","12"" (304.8mm)","6000 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,15056SCS-ND,15056,SCS,BAG STATIC SHLD MTL OUT 6""X5"",0,0,"0.24000","0","8000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","6"" (152.4mm)","5"" (127mm)","4900 psi","Silver"
-,-,550818-ND,550818,SCS,BAG TONER CARTRIDGE MTL IN 18X8,0,0,"0.24090","0","3000","550","Active","Toner Cartridge Bag","In","-","Zip Lock","1.9 mil (48.26 microns)","18"" (457.2mm)","8"" (203.2mm)","6000 psi","Silver"
-,-,30055SCS-ND,30055,SCS,BAG STATIC SHLD MTL IN 5""X5"",0,0,"0.24670","0","3500","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","5"" (127mm)","5"" (127mm)","4600 psi","Silver"
-,-,300414-ND,300414,SCS,BAG STATIC SHLD MTL IN 14""X4"",0,0,"0.25030","0","3500","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","14"" (355.6mm)","4"" (101.6mm)","4600 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1000_Series.pdf,-,100814-ND,100814,SCS,STAT BAG MET-IN 8""X14""OPEN 1=1EA,0,0,"0.25240","0","100","1000","Active","Static Shielding Bag","In","<10nJ","User Defined - Clips, Heat Seal, Tape","2.8 mil (71.12 microns)","14"" (355.6mm)","8"" (203.2mm)","4600 psi","Silver"
http://documents.desco.com/PDF/Dri-Shield-2000-Moisture-Barrier-Bag.pdf,-,1569-70055-ND,70055,SCS,MOISTURE BARRIER BAG DRI-SHIELD,0,0,"0.25530","0","5000","Dri-Shield® 2000","Active","Moisture Barrier Bag","Dual Layer","<10nJ","User Defined - Clips, Heat Seal, Tape","3.6 mil (91.44 microns)","5"" (127mm)","5"" (127mm)","7800 psi","Silver"
http://documents.staticcontrol.com/PDF/Static_Shielding_Bag_1500_Series.pdf,//media.digikey.com/Photos/SCS/MFG_1500-Series.jpg,150612-ND,150612,SCS,BAG STATIC SHLD MTL OUT 12""X6"",0,0,"0.25780","0","4000","1500","Active","Static Shielding Bag","Out","<10nJ","User Defined - Clips, Heat Seal, Tape","3.0 mil (76.2 microns)","12"" (304.8mm)","6"" (152.4mm)","4900 psi","Silver"
-,-,300514-ND,300514,SCS,BAG STATIC SHLD MTL IN 14""X5"",0,0,"0.25790","0","3000","1000","Active","Static Shielding Bag","In","<10nJ","Zip Lock","2.8 mil (71.12 microns)","14"" (355.6mm)","5"" (127mm)","4600 psi","Silver"
http://documents.desco.com/PDF/13605.pdf,//media.digikey.com/photos/Desco%20Photos/136XX%20SERIES.jpg,13655-ND,13655,Desco,BAG SHIELD MET-IN ZIP 8X8,0,0,"0.26160","0","100","Statshield®","Active","Static Shielding Bag","In","<25nJ","Zip Lock","3.0 mil (76.2 microns)","8"" (203.2mm)","8"" (203.2mm)","-","Silver"
