Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Frequency","Voltage - Rated","Beam Angle","Operating Temperature"
http://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-09496.jpg,SEN-09496-ND,SEN-09496,SparkFun Electronics,ULTRASONIC RANGE FINDER - XL-MAX,0,0,"90.00000","0","1","Bulk","XL-MaxSonar®-WR™","Active","42kHz","3 V ~ 5.5 V","-","-40°C ~ 65°C"
https://www.maxbotix.com/documents/USB-CarSonar_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB8450-000.jpg,1863-1047-ND,MB8450-000,MaxBotix Inc.,ULTRASONIC SENSOR USB-CARSONAR,0,0,"98.94000","0","1","Bulk","USB-CarSonar-WR","Active","42kHz","5V","23°","-40°C ~ 65°C (TA)"
http://maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_SEN-11724.jpg,SEN-11724-ND,SEN-11724,SparkFun Electronics,ULTRASONIC RANGE FINDER - HRXL-M,0,0,"101.25000","0","1","Bulk","HRXL-MaxSonar®-WR/WRC™","Active","42kHz","2.7 V ~ 5.5 V","-","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7137-200-ND,MB7137-200,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"104.44000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,MB7138-200-ND,MB7138-200,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"104.44000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7138-300-ND,MB7138-300,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"104.44000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7137-300-ND,MB7137-300,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"104.44000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7139-300-ND,MB7139-300,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"104.44000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7137-400-ND,MB7137-400,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"104.44000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7138-400-ND,MB7138-400,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"104.44000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7139-400-ND,MB7139-400,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"104.44000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7040-400-ND,MB7040-400,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"105.28000","0","1","Bulk","I2CXL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7070-400-ND,MB7070-400,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7092-300-ND,MB7092-300,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7072-300-ND,MB7072-300,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7060-400-ND,MB7060-400,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7052-400-ND,MB7052-400,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7060-300-ND,MB7060-300,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7062-400-ND,MB7062-400,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7072-400-ND,MB7072-400,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,MB7092-400-ND,MB7092-400,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,1863-1045-ND,MB7070-200,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_Ultra-Compact.jpg,1863-1082-ND,MB7062-300,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-UCWR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MB7040.jpg,1863-1087-ND,MB7072-100,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","11°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_7040-2xx.jpg,1863-1092-ND,MB7072-200,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"105.28000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7137-500-ND,MB7137-500,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"107.29000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7139-600-ND,MB7139-600,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"107.29000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7137-600-ND,MB7137-600,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"107.29000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7138-500-ND,MB7138-500,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"107.29000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7138-600-ND,MB7138-600,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"107.29000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7139-500-ND,MB7139-500,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"107.29000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7092-500-ND,MB7092-500,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7052-500-ND,MB7052-500,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7070-500-ND,MB7070-500,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7040-500-ND,MB7040-500,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"108.13000","0","1","Bulk","I2CXL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7052-600-ND,MB7052-600,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7060-600-ND,MB7060-600,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/I2CXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7040-600-ND,MB7040-600,MaxBotix Inc.,ULTRASONIC SENSOR I2CXL-MAXSONAR,0,0,"108.13000","0","1","Bulk","I2CXL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7062-500-ND,MB7062-500,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7062-600-ND,MB7062-600,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7070-600-ND,MB7070-600,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7072-500-ND,MB7072-500,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7072-600-ND,MB7072-600,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7092-600-ND,MB7092-600,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,1863-1049-ND,MB7060-500,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"108.13000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7139-700-ND,MB7139-700,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"110.14000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7137-700-ND,MB7137-700,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"110.14000","0","1","Bulk","I2CXL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-TrashSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7138-700-ND,MB7138-700,MaxBotix Inc.,ULTRASONIC SENSOR XL-TRASHSONAR,0,0,"110.14000","0","1","Bulk","XL-TrashSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7060-700-ND,MB7060-700,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"110.98000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7092-700-ND,MB7092-700,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"110.98000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7070-700-ND,MB7070-700,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"110.98000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7052-700-ND,MB7052-700,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"110.98000","0","1","Bulk","XL-MaxSonar-WR","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7062-700-ND,MB7062-700,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"110.98000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7072-700-ND,MB7072-700,MaxBotix Inc.,ULTRASONIC SENSOR XL-MAXSONAR-WR,0,0,"110.98000","0","1","Bulk","XL-MaxSonar-WRC","Active","42kHz","3.2 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
http://maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,-,SEN0080-ND,SEN0080,DFRobot,ULTRASONIC SENSOR XL-MAXSONAR -W,0,0,"113.30000","0","1","-","XL-MaxSonar®-WR™","Active","42kHz","3.3 V ~ 5 V","-","-40°C ~ 65°C"
http://maxbotix.com/documents/XL-MaxSonar-WR_Datasheet.pdf,-,SEN0081-ND,SEN0081,DFRobot,ULTRASONIC SENSOR XL-MAXSONAR -W,0,0,"113.30000","0","1","Bulk","XL-MaxSonar®-WR™","Active","42kHz","3.3 V ~ 5 V","-","-40°C ~ 65°C"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MaxSonar-WRC.jpg,MB7369-200-ND,MB7369-200,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"115.75000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_MaxSonar-WRC.jpg,1863-1048-ND,MB7360-200,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"115.75000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7360-600-ND,MB7360-600,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"118.60000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,MB7369-500-ND,MB7369-500,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"118.60000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7369-600-ND,MB7369-600,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"118.60000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7380-600-ND,MB7380-600,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"118.60000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_BSPPHousing.jpg,MB7389-600-ND,MB7389-600,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"118.60000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_NPS-Housing.jpg,1863-1039-ND,MB7360-500,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"118.60000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7380-700-ND,MB7380-700,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"121.45000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7389-700-ND,MB7389-700,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"121.45000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
https://www.maxbotix.com/documents/HRXL-MaxSonar-WR_Datasheet.pdf,//media.digikey.com/Photos/MaxBotix-Inc/MFG_30mmHousing.jpg,MB7360-700-ND,MB7360-700,MaxBotix Inc.,ULTRASONIC SENSOR HRXL-MAXSONAR,0,0,"121.45000","0","1","Bulk","HRXL-MaxSonar-WR","Active","42kHz","2.8 V ~ 5.5 V","23°","-40°C ~ 65°C (TA)"
